key,conf,team,2pa,3pa,rim attempts,middy attempts,total minutes,2p%,3p%,assisted 3p %,rim%,assisted rim fg%,middy fg%,assisted middy fg%,rim attempt rate,middy attempt rate,3 pt rate,transition 2p%,transition 3p%,transition midrange fg%,% of assists end w/ rim,% of assists end w/ middy,% of assists end w/ 3p,off_team_poss_value,def_team_poss_value,roster_ncaa_id,offensive rapm,defensive rapm,hoop_hgt_in,pos,exp,num,g,min,mpg,ppg,oreb,dreb,rpg,apg,tov,ast_to,spg,bpg,usg,ortg,efg,ts,torvik_id,fgm,ftm,fta,ft_pct,two_m,two_a,three_m,three_a,dunk_m,dunk_a,dunk_pct,porpag,dporpag,adj_oe,drtg,adj_de,stops,obpm,dbpm,bpm,oreb_rate,dreb_rate,ast,to,blk,stl,ftr,pfr,recruit rank,pick,fga,fg_pct,torvik_year,torvik_hgt_in,total RAPM,stls/100,blks/100,stops/100,3pa/100,midfga/100,dunkfga/100,rimfga/100,2pa/100,weight
Kevin Seraphin,(INTL) EUROCUP,CHO,5.8,,,,123.6,0.517241379,0,,,,,,,,0,,,,,,,,,,,,82,,,,6,123.6,20.6,6.5,2.2,4.3,6.5,0.3,,0.230769231,0.2,1.2,18.1,101.7,0.514,0.53,https://basketball.realgm.com/player/Kevin-Seraphin/Summary/2429,3,0.5,0.7,0.75,3,5.8,0,0,,,,,,,99.2,,,,,,12.9,27.3,3.1,17.9,5.6,0.5,,,,17,5.8,0.514,2010,82,,,,,,,,,,278
Marko Keselj,(INTL) EUROCUP,ZVE,2.4,,,,243.1,0.666666667,0.327,,,,,,,,0.675675676,,,,,,,,,,,,81,,,,11,243.1,22.1,9.1,0.5,2.4,2.8,0.5,,0.555555556,0.7,0.5,19.5,116.1,0.543,0.565,https://basketball.realgm.com/player/Marko-Keselj/Summary/10177,3.2,1.1,1.5,0.706,1.6,2.4,1.6,5,,,,,,,105,,,,,,2.6,14.3,4.2,10.2,2,1.9,,,,,7.4,0.432,2010,81,,,,,,,,,,218
Milan Macvan,(INTL) EUROCUP,SWIS,4.7,,,,136.2,0.574468085,0.25,,,,,,,,0.298507463,,,,,,,,,,,,81,,,,6,136.2,22.7,9.5,1,2.7,3.7,1.2,,1.5,0.5,0.3,19.4,119.3,0.513,0.584,https://basketball.realgm.com/player/Milan-Macvan/Summary/2428,3.2,2.7,3.3,0.8,2.7,4.7,0.5,2,,,,,,,114.5,,,,,,6.1,17.5,9.4,9.3,1.9,1.2,,,,24,6.7,0.475,2010,81,,,,,,,,,,265
Mindaugas Kuzminskas,(INTL) EUROCUP,SIA,6.5,,,,166.2,0.615384615,0.438,,,,,,,,0.293478261,,,,,,,,,,,,81,,,,6,166.2,27.7,14,1.2,2.3,3.5,1.5,,1.153846154,1.2,0.7,21.1,126.9,0.627,0.654,https://basketball.realgm.com/player/Mindaugas-Kuzminskas/Summary/9729,5.2,2.5,3.5,0.714,4,6.5,1.2,2.7,,,,,,,126.1,,,,,,5.6,12.2,10.1,11.1,2.6,2.3,,,,,9.2,0.564,2010,81,,,,,,,,,,215
Nemanja Bjelica,(INTL) EUROCUP,ZVE,4.9,,,,279.6,0.489795918,0.235,,,,,,,,0.363636364,,,,,,,,,,,,82,,,,12,279.6,23.3,8.5,1.9,3.9,5.8,2,,1.176470588,1,0.3,21.8,105,0.446,0.485,https://basketball.realgm.com/player/Nemanja-Bjelica/Summary/2565,3.1,1.7,2.5,0.667,2.4,4.9,0.7,2.8,,,,,,,102.2,,,,,,10.7,22.6,14.6,16,1.1,2.5,,,,5,7.7,0.402,2010,82,,,,,,,,,,235
Pere Tomas,(INTL) EUROCUP,JOV,2.8,,,,222,0.535714286,0.345,,,,,,,,0.461538462,,,,,,,,,,,,78,,,,12,222,18.5,6.1,1.3,1.8,3,1,,0.909090909,0.6,0,17.6,106.1,0.532,0.546,https://basketball.realgm.com/player/Pere-Tomas/Summary/26129,2.3,0.6,0.9,0.636,1.5,2.8,0.8,2.4,,,,,,,107.2,,,,,,8.7,13.9,10,16.3,0,1.8,,,,,5.2,0.452,2010,78,,,,,,,,,,198
Pietro Aradori,(INTL) EUROCUP,BEI,6.4,,,,152.5,0.5625,0.389,,,,,,,,0.36,,,,,,,,,,,,76,,,,5,152.5,30.5,14.4,1,3.6,4.6,1.6,,0.666666667,1,0,24.3,113,0.57,0.617,https://basketball.realgm.com/player/Pietro-Aradori/Summary/10161,5,3,3.8,0.789,3.6,6.4,1.4,3.6,,,,,,,110.7,,,,,,5,16.1,10.7,17.1,0,2,,,,,10,0.5,2010,76,,,,,,,,,,210
Stefan Markovic,(INTL) EUROCUP,SWIS,3.3,,,,201,0.606060606,0.182,,,,,,,,0.528571429,,,,,,,,,,,,78,,,,6,201,33.5,8.3,0.7,3.7,4.3,5.8,,2.071428571,2.2,0.3,16.7,99.6,0.429,0.488,https://basketball.realgm.com/player/Stefan-Markovic/Summary/24063,2.7,2.3,3.5,0.667,2,3.3,0.7,3.7,,,,,,,109.6,,,,,,2.7,16.3,28.6,24.9,1.3,3.7,,,,,7,0.381,2010,78,,,,,,,,,,215
Tibor Pleiss,(INTL) EUROCUP,BRO,5.9,,,,212.4,0.525423729,0,,,,,,,,0,,,,,,,,,,,,87,,,,12,212.4,17.7,8.3,1.8,3.9,5.7,0.2,,0.2,0.3,0.8,24.2,114.4,0.521,0.579,https://basketball.realgm.com/player/Tibor-Pleiss/Summary/8219,3.1,2.1,2.8,0.758,3.1,5.9,0,0,,,,,,,102.5,,,,,,14.1,31.9,2.1,12.3,5.6,1.1,,,,1,5.9,0.521,2010,87,,,,,,,,,,256
Tim Ohlbrecht,(INTL) EUROCUP,TBB,4.4,,,,151.8,0.454545455,0.357,,,,,,,,0.343283582,,,,,,,,,,,,82,,,,6,151.8,25.3,7.8,1.5,3,4.5,0.8,,0.615384615,0.3,0.3,16.6,105.1,0.488,0.524,https://basketball.realgm.com/player/Tim-Ohlbrecht/Summary/2414,2.8,1.3,1.8,0.727,2,4.4,0.8,2.3,,,,,,,110.5,,,,,,7.3,15.9,6,15.1,1.7,0.8,,,,,6.7,0.425,2010,82,,,,,,,,,,260
Andrea De Nicolao,(INTL) EUROCUP,TREV,0.8,,,,221.1,0.625,0.316,,,,,,,,0.68,,,,,,,,,,,,73,,,,11,221.1,20.1,3.5,0.5,1.6,2.1,1.8,,1.5,1.3,0.1,11.1,101.7,0.5,0.542,https://basketball.realgm.com/player/Andrea-De-Nicolao/Summary/25890,1,0.9,1.5,0.625,0.5,0.8,0.5,1.7,,,,,,,108.5,,,,,,3.2,11.5,14.7,27.1,0.5,3.7,,,,,2.5,0.393,2012,73,,,,,,,,,,165
Andrew Albicy,(INTL) EUROCUP,GRV,3.6,,,,352.8,0.5,0.405,,,,,,,,0.492957746,,,,,,,,,,,,70,,,,12,352.8,29.4,10.1,0.1,1.8,1.9,3.3,,1.434782609,1.8,0,17.9,108.6,0.547,0.6,https://basketball.realgm.com/player/Andrew-Albicy/Summary/9265,3.2,2.3,3,0.778,1.8,3.6,1.4,3.5,,,,,,,105,,,,,,0.4,7.6,20.4,21.7,0,3.3,,,,,7.1,0.447,2012,70,,,,,,,,,,165
Bojan Dubljevic,(INTL) EUROCUP,BUD,5.3,,,,299,0.603773585,0.406,,,,,,,,0.320512821,,,,,,,,,,,,81,,,,13,299,23,11.5,2,3.3,5.3,0.2,,0.1,1.2,0.4,24.8,110.3,0.603,0.632,https://basketball.realgm.com/player/Bojan-Dubljevic/Summary/25931,4.2,2.1,2.9,0.711,3.2,5.3,1,2.5,,,,,,,98.8,,,,,,12.2,22.2,2.6,18,1.8,3.2,,,,29,7.8,0.539,2012,81,,,,,,,,,,242
Bozhidar Avramov,(INTL) EUROCUP,LUK,1.5,,,,102.6,0.6,0.381,,,,,,,,0.7,,,,,,,,,,,,76,,,,6,102.6,17.1,6.2,0.3,1.3,1.7,0.7,,0.388888889,0.2,0,21.5,88.1,0.567,0.582,https://basketball.realgm.com/player/Bozhidar-Avramov/Summary/25171,2.2,0.5,0.7,0.75,0.9,1.5,1.3,3.5,,,,,,,105.8,,,,,,2.6,9.6,8.9,25.7,0,0.6,,,,,5,0.433,2012,76,,,,,,,,,,200
Edo Muric,(INTL) EUROCUP,KRK,2.1,,,,241.2,0.476190476,0.333,,,,,,,,0.487804878,,,,,,,,,,,,80,,,,12,241.2,20.1,4.4,1.4,2.3,3.7,0.8,,0.666666667,0.3,0.1,14,96.9,0.49,0.5,https://basketball.realgm.com/player/Edo-Muric/Summary/25960,1.7,0.4,0.8,0.556,1,2.1,0.7,2,,,,,,,107.2,,,,,,9.6,14.7,7.9,20.9,0.4,0.7,,,,,4.1,0.408,2012,80,,,,,,,,,,190
Gediminas Orelik,(INTL) EUROCUP,PRI,3.3,,,,154.8,0.727272727,0.32,,,,,,,,0.56,,,,,,,,,,,,78,,,,6,154.8,25.8,9.8,0.7,3.7,4.3,2.5,,1.666666667,1.5,0,17.9,115.1,0.578,0.597,https://basketball.realgm.com/player/Gediminas-Orelik/Summary/25054,3.7,1.2,1.7,0.7,2.4,3.3,1.3,4.2,,,,,,,106.7,,,,,,3.2,16.6,19.1,15.4,0,3.2,,,,,7.5,0.489,2012,78,,,,,,,,,,231
Jessey Voorn,(INTL) EUROCUP,GRON,2.5,,,,81,0.32,0.188,,,,,,,,0.519230769,,,,,,,,,,,,75,,,,6,81,13.5,3.7,0.7,1.3,2,1.2,,1,0.7,0,24.2,68.8,0.306,0.319,https://basketball.realgm.com/player/Jessey-Voorn/Summary/28033,1.3,0.5,1.3,0.375,0.8,2.5,0.5,2.7,,,,,,,116.2,,,,,,5,13.6,17.6,16.9,0,2.7,,,,,5.2,0.258,2012,75,,,,,,,,,,185
Leo Westermann,(INTL) EUROCUP,LYV,3.7,,,,290.4,0.405405405,0.435,,,,,,,,0.339285714,,,,,,,,,,,,78,,,,12,290.4,24.2,6,0.5,1.7,2.2,3.6,,1.44,1.2,0.1,17.2,92.2,0.478,0.507,https://basketball.realgm.com/player/Leo-Westermann/Summary/25857,2.3,0.7,0.8,0.889,1.5,3.7,0.8,1.9,,,,,,,107.4,,,,,,2.9,9.7,24.4,29.7,0.4,2.8,,,,,5.6,0.403,2012,78,,,,,,,,,,197
Maxim Grigoryev,(INTL) EUROCUP,LOK,2.8,,,,228,0.321428571,0.3,,,,,,,,0.540983607,,,,,,,,,,,,77,,,,12,228,19,6.6,0.3,1.8,2.2,1.1,,1,0.4,0,20.7,96.8,0.397,0.478,https://basketball.realgm.com/player/Maxim-Grigoryev/Summary/26103,1.9,1.6,1.8,0.864,0.9,2.8,1,3.3,,,,,,,103.6,,,,,,2.1,12.3,10.2,13.6,0,1.3,,,,,6.1,0.315,2012,77,,,,,,,,,,198
Nikola Ivanovic,(INTL) EUROCUP,BUD,2.7,,,,228.2,0.333333333,0.27,,,,,,,,0.490566038,,,,,,,,,,,,75,,,,14,228.2,16.3,6.1,0.6,1,1.6,2,,2,0.9,0.1,23.8,103.5,0.378,0.472,https://basketball.realgm.com/player/Nikola-Ivanovic/Summary/25924,1.6,2.1,2.8,0.769,0.9,2.7,0.7,2.6,,,,,,,102.6,,,,,,5.5,9.5,26.3,13.3,0.5,3.2,,,,,5.3,0.311,2012,75,,,,,,,,,,170
Paul Lacombe,(INTL) EUROCUP,LYV,3.1,,,,190.3,0.483870968,0.231,,,,,,,,0.279069767,,,,,,,,,,,,76,,,,11,190.3,17.3,4.7,0.5,2.1,2.6,2,,1.176470588,0.7,0.3,18.7,90.6,0.457,0.493,https://basketball.realgm.com/player/Paul-Lacombe/Summary/25042,1.8,0.8,1.2,0.692,1.5,3.1,0.3,1.2,,,,,,,105.2,,,,,,4.4,17.4,19.6,26.5,1.7,2.4,,,,,4.3,0.426,2012,76,,,,,,,,,,195
Quentin Serron,(INTL) EUROCUP,OOS,2.1,,,,93,0.476190476,0.143,,,,,,,,0.363636364,,,,,,,,,,,,74,,,,6,93,15.5,3,0.3,1.2,1.5,0.5,,1,0.8,0,13.6,85.6,0.375,0.414,https://basketball.realgm.com/player/Quentin-Serron/Summary/26011,1.2,0.5,0.7,0.75,1,2.1,0.2,1.2,,,,,,,106.2,,,,,,2.9,10.4,5.7,12.1,0,3,,,,,3.3,0.35,2012,74,,,,,,,,,,205
Tomislav Zubcic,(INTL) EUROCUP,CIB,2.7,,,,121.8,0.37037037,0.294,,,,,,,,0.509090909,,,,,,,,,,,,82,,,,6,121.8,20.3,5.2,1.7,2.8,4.5,2,,1.111111111,0.3,0.2,19,88.8,0.409,0.43,https://basketball.realgm.com/player/Tomislav-Zubcic/Summary/2427,1.8,0.7,1.2,0.571,1,2.7,0.8,2.8,,,,,,,123.5,,,,,,10.6,20.8,17.3,23.4,0.8,0.9,,,,26,5.5,0.333,2012,82,,,,,,,,,,230
Vlad Moldoveanu,(INTL) EUROCUP,TREV,2.6,,,,278.4,0.615384615,0.333,,,,,,,,0.59375,,,,,,,,,,,,82,,,,12,278.4,23.2,8.2,0.6,2.2,2.8,0.5,,0.714285714,0.4,0,17,116.1,0.552,0.58,https://basketball.realgm.com/player/Vlad-Moldoveanu/Summary/16948,2.9,1.1,1.4,0.765,1.6,2.6,1.3,3.8,,,,,,,114,,,,,,3.6,13.2,4.1,8.7,0,1,,,,,6.4,0.455,2012,82,,,,,,,,,,223
Vladimir Mihailovic,(INTL) EUROCUP,BUD,0.9,,,,142.8,0.333333333,0.25,,,,,,,,0.25,,,,,,,,,,,,76,,,,14,142.8,10.2,1.5,0.2,0.7,0.9,0.6,,1.5,0.2,0,10,96.3,0.382,0.462,https://basketball.realgm.com/player/Vladimir-Mihailovic/Summary/28041,0.4,0.6,0.9,0.615,0.3,0.9,0.1,0.3,,,,,,,106.6,,,,,,2.9,10.8,10.6,18,0,1.3,,,,,1.2,0.353,2012,76,,,,,,,,,,190
Andrey Zubkov,(INTL) EUROCUP,LOK,1.8,,,,176.4,0.444444444,0.563,,,,,,,,0.379310345,,,,,,,,,,,,81,,,,14,176.4,12.6,4.5,0.4,1.5,1.9,0.4,,1.333333333,0.1,0.1,14.6,134.4,0.613,0.657,https://basketball.realgm.com/player/Andrey-Zubkov/Summary/25944,1.4,1,1.3,0.778,0.8,1.8,0.6,1.1,,,,,,,109.7,,,,,,5.1,15.5,4.8,7.7,0.5,0.6,,,,,2.9,0.5,2013,81,,,,,,,,,,195
Bojan Dubljevic,(INTL) EUROCUP,VAL,6.9,,,,337.6,0.550724638,0.389,,,,,,,,0.25,,,,,,,,,,,,81,,,,16,337.6,21.1,13.3,1.6,3.1,4.8,0.7,,0.5,0.6,0.4,28.2,121.1,0.558,0.614,https://basketball.realgm.com/player/Bojan-Dubljevic/Summary/25931,4.7,3.1,3.8,0.817,3.8,6.9,0.9,2.3,,,,,,,103.7,,,,,,11.2,18.5,6.3,11.3,1.7,1.7,,,,29,9.2,0.51,2013,81,,,,,,,,,,242
Daniel Theis,(INTL) EUROCUP,RUL,3.3,,,,232.4,0.545454545,0.125,,,,,,,,0.153846154,,,,,,,,,,,,80,,,,14,232.4,16.6,5.4,1.3,2.5,3.8,1,,1.111111111,0.2,0.9,16.7,115,0.491,0.562,https://basketball.realgm.com/player/Daniel-Theis/Summary/25876,1.9,1.6,2.1,0.759,1.8,3.3,0.1,0.6,,,,,,,111.2,,,,,,11.1,18.5,9.5,16.3,5.5,0.7,,,,,3.9,0.481,2013,80,,,,,,,,,,245
Joan Sastre,(INTL) EUROCUP,BETIS,2.1,,,,247.2,0.619047619,0.432,,,,,,,,0.637931034,,,,,,,,,,,,79,,,,12,247.2,20.6,8,0.8,1.4,2.2,1.3,,1.3,0.8,0.1,16.7,125.2,0.645,0.666,https://basketball.realgm.com/player/Joan-Sastre/Summary/25969,2.9,0.6,0.6,1,1.3,2.1,1.6,3.7,,,,,,,112.1,,,,,,4.6,10.2,11.3,14.3,0.4,2.1,,,,,5.8,0.507,2013,79,,,,,,,,,,200
Mael Lebrun,(INTL) EUROCUP,ORL,1.5,,,,120,0.466666667,0.313,,,,,,,,0.642857143,,,,,,,,,,,,78,,,,6,120,20,3.8,0.5,1.8,2.3,0.2,,0.4,0.2,0,11.8,88.4,0.46,0.452,https://basketball.realgm.com/player/Mael-Lebrun/Summary/9274,1.5,0,0.2,0,0.7,1.5,0.8,2.7,,,,,,,113.2,,,,,,3.4,11.1,1.3,10.5,0,0.5,,,,,4.2,0.36,2013,78,,,,,,,,,,185
Nikola Ivanovic,(INTL) EUROCUP,BUD,2.7,,,,250.9,0.37037037,0.27,,,,,,,,0.509090909,,,,,,,,,,,,75,,,,13,250.9,19.3,6.3,0.5,0.9,1.4,1,,1,0.5,0,20.2,100,0.408,0.484,https://basketball.realgm.com/player/Nikola-Ivanovic/Summary/25924,1.8,1.8,2.4,0.774,1,2.7,0.8,2.8,,,,,,,106.4,,,,,,3.4,6.4,9.9,13.3,0,1.7,,,,,5.5,0.338,2013,75,,,,,,,,,,170
Oleksandr Lypovyy,(INTL) EUROCUP,DON,2.6,,,,101.5,0.230769231,0.25,,,,,,,,0.48,,,,,,,,,,,,79,,,,5,101.5,20.3,3,0.8,1.2,2,1.6,,2,0.4,0.4,14.5,79.2,0.3,0.3,https://basketball.realgm.com/player/Oleksandr-Lypovyy/Summary/26004,1.2,0,0,0,0.6,2.6,0.6,2.4,,,,,,,108.9,,,,,,5.6,7.7,11.7,13.8,2,1.1,,,,,5,0.24,2013,79,,,,,,,,,,176
Rudy Gobert,(INTL) EUROCUP,CHO,2.3,,,,31.2,0.869565217,0,,,,,,,,0,,,,,,,,,,,,85,,,,3,31.2,10.4,5,0,2,2,0,,,0.7,1,15.5,162,0.857,0.815,https://basketball.realgm.com/player/Rudy-Gobert/Summary/25858,2,1,1.7,0.6,2,2.3,0,0,,,,,,,87.1,,,,,,0,29.8,0,0,11.3,3.8,,,,27,2.3,0.857,2013,85,,,,,,,,,,258
Sergey Karasev,(INTL) EUROCUP,ZEN,7.1,,,,354.2,0.408450704,0.49,,,,,,,,0.393162393,,,,,,,,,,,,79,,,,11,354.2,32.2,16.1,0.5,2.5,3,2.3,,1.642857143,0.5,0.4,22.1,121.9,0.539,0.593,https://basketball.realgm.com/player/Sergey-Karasev/Summary/24786,5.2,3.5,4.2,0.826,2.9,7.1,2.3,4.6,,,,,,,112.4,,,,,,2,10,12.6,9.1,1.2,0.8,,,,19,11.7,0.442,2013,79,,,,,,,,,,213
Anzejs Pasecniks,(INTL) EUROCUP,GCN,3.4,,,,190.4,0.705882353,0.167,,,,,,,,0.105263158,,,,,,,,,,,,85,,,,14,190.4,13.6,5.4,0.9,1.9,2.8,0.2,,0.222222222,0,0.6,18,108.4,0.67,0.628,https://basketball.realgm.com/player/Anzejs-Pasecniks/Summary/32736,2.5,0.4,1.2,0.294,2.4,3.4,0.1,0.4,,,,,,,109.8,,,,,,9.2,18.5,2.5,16.6,5,0,,,,25,3.8,0.66,2017,85,,,,,,,,,,229
Jan Barbaric,(INTL) EUROCUP,OLI,2,,,,91,0.4,0.5,,,,,,,,0.130434783,,,,,,,,,,,,73,,,,7,91,13,3,0.3,1.3,1.6,1.7,,1.888888889,0.9,0,14.8,98.3,0.406,0.493,https://basketball.realgm.com/player/Jan-Barbaric/Summary/57940,0.9,1.1,1.7,0.667,0.8,2,0.1,0.3,,,,,,,106,,,,,,2.9,13.2,25,22,0,3.6,,,,,2.3,0.375,2017,73,,,,,,,,,,188
Karlo Zganec,(INTL) EUROCUP,CED,3.3,,,,175.2,0.545454545,0,,,,,,,,0,,,,,,,,,,,,81,,,,12,175.2,14.6,4.9,1.7,2.1,3.8,1,,1.428571429,0.8,0.3,14.7,127.7,0.525,0.61,https://basketball.realgm.com/player/Karlo-Zganec/Summary/27921,1.8,1.4,1.6,0.895,1.8,3.3,0,0,,,,,,,101.5,,,,,,13.7,17.7,11.1,14.2,2.4,3.1,,,,,3.3,0.525,2017,81,,,,,,,,,,225
Ludde Hakanson,(INTL) EUROCUP,MON,3.3,,,,315,0.484848485,0.397,,,,,,,,0.554054054,,,,,,,,,,,,75,,,,14,315,22.5,8.3,0.1,1.3,1.4,2.6,,1.857142857,0.4,0,19.3,105.9,0.543,0.544,https://basketball.realgm.com/player/Ludde-Hakanson/Summary/32962,3.2,0.2,0.4,0.5,1.6,3.3,1.6,4.1,,,,,,,119.8,,,,,,0.9,8.1,19.9,15.8,0,0.9,,,,,7.4,0.433,2017,75,,,,,,,,,,184
Petar Popovic,(INTL) EUROCUP,BUD,4.5,,,,157.6,0.511111111,0.235,,,,,,,,0.318181818,,,,,,,,,,,,75,,,,8,157.6,19.7,7,0.4,0.6,1,0.8,,0.615384615,1,0.1,20.8,88.7,0.453,0.484,https://basketball.realgm.com/player/Petar-Popovic/Summary/38485,2.8,1,1.4,0.727,2.3,4.5,0.5,2.1,,,,,,,116.3,,,,,,2.3,4.6,7.7,14.7,0.7,2.8,,,,,6.6,0.415,2017,75,,,,,,,,,,175
Rolands Smits,(INTL) EUROCUP,MON,3.5,,,,306.6,0.6,0.488,,,,,,,,0.453125,,,,,,,,,,,,82,,,,14,306.6,21.9,9.4,1.3,1.5,2.8,0.9,,1,0.6,0,17.6,125,0.663,0.658,https://basketball.realgm.com/player/Rolands-Smits/Summary/27874,3.5,0.9,1.7,0.542,2.1,3.5,1.4,2.9,,,,,,,118.1,,,,,,8.1,9.7,7.4,11.5,0,1.4,,,,,6.4,0.551,2017,82,,,,,,,,,,235
Benjamin Sene,(INTL) EUROCUP,NAN,5,,,,255,0.54,0.286,,,,,,,,0.456521739,,,,,,,,,,,,73,,,,10,255,25.5,10.2,0.4,2.4,2.8,3.4,,1.307692308,1,0,23.8,95.6,0.489,0.51,https://basketball.realgm.com/player/Benjamin-Sene/Summary/26492,3.9,1.2,1.8,0.667,2.7,5,1.2,4.2,,,,,,,109.3,,,,,,1.9,11.1,28.2,20.6,0,2.2,,,,,9.2,0.424,2016,73,,,,,,,,,,180
Diego Flaccadori,(INTL) EUROCUP,TREN,2.5,,,,332.2,0.48,0.375,,,,,,,,0.468085106,,,,,,,,,,,,77,,,,22,332.2,15.1,5.8,0.1,1,1.1,1,,0.769230769,0.6,0,19.6,100.2,0.515,0.559,https://basketball.realgm.com/player/Diego-Flaccadori/Summary/41638,2,1,1.2,0.846,1.2,2.5,0.8,2.2,,,,,,,108.9,,,,,,1.1,8.1,10.4,19.7,0,2.1,,,,,4.7,0.427,2016,77,,,,,,,,,,172
Gregor Hrovat,(INTL) EUROCUP,OLI,3,,,,305.2,0.5,0.176,,,,,,,,0.285714286,,,,,,,,,,,,77,,,,14,305.2,21.8,5,0.9,2.8,3.7,2.1,,1.4,0.6,0,14.3,98.2,0.432,0.503,https://basketball.realgm.com/player/Gregor-Hrovat/Summary/42157,1.7,1.4,1.7,0.792,1.5,3,0.2,1.2,,,,,,,110.9,,,,,,5.8,17.8,16,23.2,0,1.6,,,,,4.2,0.407,2016,77,,,,,,,,,,192
Itay Segev,(INTL) EUROCUP,MAC,4.3,,,,60.6,0.627906977,0,,,,,,,,0,,,,,,,,,,,,81,,,,3,60.6,20.2,5.7,1.3,2,3.3,0.3,,0.15,1.3,0.7,15.1,90.3,0.615,0.632,https://basketball.realgm.com/player/Itay-Segev/Summary/44335,2.7,0.3,0.3,1,2.7,4.3,0,0,,,,,,,106.6,,,,,,7,12.2,3.1,30.9,2.9,3.7,,,,,4.3,0.615,2016,81,,,,,,,,,,188
Kenan Sipahi,(INTL) EUROCUP,PIN,3.5,,,,118.3,0.514285714,0.5,,,,,,,,0.239130435,,,,,,,,,,,,78,,,,7,118.3,16.9,6.4,0.4,2,2.4,2.4,,3.428571429,0.6,0.1,16.6,125.2,0.594,0.626,https://basketball.realgm.com/player/Kenan-Sipahi/Summary/26579,2.4,1,1.3,0.778,1.8,3.5,0.6,1.1,,,,,,,102.9,,,,,,3,14.4,27.1,12.2,0.9,1.9,,,,,4.6,0.531,2016,78,,,,,,,,,,195
Paul Zipser,(INTL) EUROCUP,BAY,3.8,,,,205,0.526315789,0.474,,,,,,,,0.333333333,,,,,,,,,,,,80,,,,10,205,20.5,8,1.1,3,4.1,1.3,,1.083333333,0.3,0.6,17.4,118.8,0.588,0.633,https://basketball.realgm.com/player/Paul-Zipser/Summary/26506,2.9,1.3,1.4,0.929,2,3.8,0.9,1.9,,,,,,,105.6,,,,,,7.2,18.5,11,16,3.4,0.8,,,,18,5.7,0.509,2016,80,,,,,,,,,,226
Petr Cornelie,(INTL) EUROCUP,LEM,3.7,,,,215,0.297297297,0.421,,,,,,,,0.339285714,,,,,,,,,,,,83,,,,10,215,21.5,5.8,2.2,3.2,5.4,0.4,,0.210526316,0.2,0.9,18.4,88.4,0.411,0.46,https://basketball.realgm.com/player/Petr-Cornelie/Summary/41355,1.9,1.2,1.6,0.75,1.1,3.7,0.8,1.9,,,,,,,108.8,,,,,,13,18.4,3.7,23.2,3.8,0.5,,,,23,5.6,0.339,2016,83,,,,,,,,,,220
Axel Toupane,(INTL) EUROCUP,STR,2,,,,124.2,0.4,0.583,,,,,,,,0.5,,,,,,,,,,,,79,,,,6,124.2,20.7,6,0.2,2.3,2.5,1.2,,1.714285714,0.3,0,12.8,129.3,0.646,0.687,https://basketball.realgm.com/player/Axel-Toupane/Summary/25855,2,0.8,0.8,1,0.8,2,1.2,2,,,,,,,119.5,,,,,,1.2,15.9,10.2,13.2,0,1,,,,,4,0.5,2014,79,,,,,,,,,,197
Berkay Candan,(INTL) EUROCUP,TED,2.3,,,,284,0.608695652,0.357,,,,,,,,0.378378378,,,,,,,,,,,,80,,,,20,284,14.2,4.6,0.8,1.7,2.5,0.6,,0.857142857,0.3,0.2,16.2,106.6,0.568,0.574,https://basketball.realgm.com/player/Berkay-Candan/Summary/26581,1.9,0.4,0.6,0.583,1.4,2.3,0.5,1.4,,,,,,,111.4,,,,,,7.6,15,6.7,15,1.1,1,,,,,3.7,0.5,2014,80,,,,,,,,,,211
Clint Capela,(INTL) EUROCUP,CHA,7.1,,,,198,0.718309859,0,,,,,,,,0,,,,,,,,,,,,82,,,,10,198,19.8,11.2,2.2,4.3,6.5,0.3,,0.2,0.4,1.1,22.2,120.8,0.718,0.698,https://basketball.realgm.com/player/Clint-Capela/Summary/28284,5.1,1,2.1,0.476,5.1,7.1,0,0,,,,,,,103.7,,,,,,14.1,29,3.3,15.7,6.1,1.1,,,,25,7.1,0.718,2014,82,,,,,,,,,,256
Dario Saric,(INTL) EUROCUP,CIB,9,,,,328,0.511111111,0.308,,,,,,,,0.126213592,,,,,,,,,,,,82,,,,10,328,32.8,12.9,2.9,5.4,8.3,2.7,,0.870967742,1,0.9,21.3,102.5,0.505,0.551,https://basketball.realgm.com/player/Dario-Saric/Summary/24342,5,2.5,3.2,0.781,4.6,9,0.4,1.3,,,,,,,108.8,,,,,,11.4,21.1,16.1,20.9,2.9,1.6,,,,12,10.3,0.485,2014,82,,,,,,,,,,225
Edgaras Ulanovas,(INTL) EUROCUP,NEP,4.1,,,,230,0.463414634,0.412,,,,,,,,0.293103448,,,,,,,,,,,,78,,,,10,230,23,7.3,0.8,3.8,4.6,2.1,,1.615384615,1.1,0.2,17.1,109.1,0.509,0.539,https://basketball.realgm.com/player/Edgaras-Ulanovas/Summary/24781,2.6,1.4,2.2,0.636,1.9,4.1,0.7,1.7,,,,,,,107.9,,,,,,5.1,22.6,16.2,16.1,0.8,2.7,,,,,5.8,0.448,2014,78,,,,,,,,,,192
