_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,shotInfo.total_freq,shotInfo.info,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_rtg.extraInfo,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_rtg.extraInfo,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,def_adj_prod.extraInfo,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,def_adj_rapm.extraInfo,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,def_adj_rapm_prod.extraInfo,tier,gender
4576140_Men_2022_all,"Talford, Kelton",Big South Conference,Winthrop,2022,"[[2, 0, 0.0006, 0], [3, 0, 0.0001, 0], [5, 1.1324, 0.0113, 0.0029], [7, 1.1425, 0.0004, 0], [8, 1.4132, 0.2003, 0.0516], [9, 0.9894, 0.4766, 0.1228], [10, 1.1402, 0.0795, 0.0205], [11, 0, 0.0017, 0], [12, 1.2171, 0.0147, 0.0038], [13, 1.2276, 0.1393, 0.0359], [14, 1.4401, 0.0756, 0.0195]]","[0, 0, 0, 0, 1]",684,C,KeTalford,"[0, 0.0001, 0.0165, 0.018, 0.9654]",86,1049,13,56,1184,14,158,1101,16,115,1207,16,183.0,"[[0, 142, 212], [1, 23, 24], [2, 10, 8], [3, 1, 0], [4, 2, 2], [5, 4, 4], [6, 1, 0]]",263,1,215,48,104.1704,379.0762,106.4342,927.3383,0.6654,0,0.0,0.0,0.7256,0.4231,0.3958,0.3158,0.657,0.6515,0.8144,0.1818,0.0038,0.6047,0,0.0,0.0,0.6053,0.0,0.6,0.0,0.6452,0.7209,0.8837,0.1163,0.0,0.1154,0.8,0,0.0,0.0,0.8889,0.6875,0.0,0.0,0.6316,0.95,0.9,0.1,0.0,0.0,0.2,0.0,0.8,0.6629,0.6047,0.8,1551,0.0504,0.1688,0.1233,0.242,1513,0.193,0.0338,0.0073,0.0208,0.7716,0.7539,122.364,4.1712,3.2186,110.9798,110.8819,Luck adjusted,PREPROCESSING_WARNING,1.3701,1.3504,Luck adjusted,PREPROCESSING_WARNING,1.0329,1.018,Luck adjusted,PREPROCESSING_WARNING,4576140,4,6-7,Jr,F,"Great Falls, SC",3.3079,3.3079,1.8843,Adjusted from Def 3P%,1.9769,PREPROCESSING_WARNING,2.5917,1.4205,1.4903,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4897745_Men_2022_all,"Mawein, Akol",Big Sky Conference,Sacramento St.,2022,"[[0, 0.7659, 0.0392, 0.0107], [1, 0.9993, 0.0177, 0.0049], [2, 0.768, 0.0322, 0.0088], [3, 0, 0.0064, 0.0018], [4, 0.8202, 0.01, 0.0027], [5, 0.9249, 0.0409, 0.0112], [6, 1.0209, 0.0607, 0.0166], [7, 0.9266, 0.0107, 0.0029], [8, 1.0345, 0.2268, 0.0622], [9, 0.7666, 0.1815, 0.0498], [10, 0.9622, 0.0825, 0.0226], [11, 0.8365, 0.0865, 0.0237], [12, 0.9202, 0.0431, 0.0118], [13, 1.2635, 0.0742, 0.0203], [14, 1.4679, 0.0876, 0.024]]","[0, 0, 0, 0.5819, 0.4181]",485,PF/C,AkMawein,"[0, 0.0022, 0.1594, 0.7311, 0.1074]",336,448,376,329,448,366,159,82,441,144,67,455,228.0,"[[0, 115, 146], [1, 30, 40], [2, 28, 22], [3, 7, 3], [4, 17, 12], [5, 10, 12], [6, 8, 9], [7, 2, 3], [8, 1, 0], [9, 9, 4], [10, 1, 0]]",184,44,160,24,105.2652,280.5167,105.4023,747.3467,0.5761,0,0.2955,1.0,0.6,0.7083,0.4167,0.6,0.6571,0.307,0.7018,0.1053,0.193,0.65,0,0.0,0.0,0.7059,0.1667,0.3333,1.0,0.5833,0.6,0.85,0.15,0.0,0.1538,0.7143,0,1.0,1.0,0.7143,0.7333,0.0,0.0,0.8333,0.5455,0.9545,0.0,0.0455,0.125,0.4828,0.069,0.4483,0.5504,0.65,0.75,1160,0.0898,0.1818,0.09,0.2265,1192,0.1993,0.0476,0.0109,0.0407,0.6045,0.6173,103.9946,0.3783,0.2287,105.2653,99.119,Luck adjusted,PREPROCESSING_WARNING,0.0,-1.2238,Luck adjusted,PREPROCESSING_WARNING,0.0,-0.7555,Luck adjusted,PREPROCESSING_WARNING,4897745,55,6-9,Jr,F,"Sydney, Australia",-0.3148,-0.3148,-1.7097,Adjusted from Def 3P%,-2.1171,PREPROCESSING_WARNING,-0.1838,-1.0554,-1.3069,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4278638_Men_2022_all,"Christon, Cameron",Southwestern Athletic Conference,Grambling,2022,"[[0, 0.8472, 0.2283, 0.0629], [1, 0.9245, 0.043, 0.0119], [2, 1.0492, 0.1983, 0.0546], [3, 0.9662, 0.0324, 0.0089], [4, 0.8161, 0.1119, 0.0308], [5, 0.9776, 0.0364, 0.01], [6, 1.2457, 0.0643, 0.0177], [7, 1.0959, 0.0341, 0.0094], [9, 0.4051, 0.021, 0.0058], [13, 1.1382, 0.0641, 0.0176], [14, 1.3296, 0.1662, 0.0457]]","[0, 0, 0.772, 0.228, 0]",458,WG,CaChriston,"[0.0078, 0.2027, 0.5629, 0.2266, 0.0001]",145,82,323,115,46,300,160,69,477,134,35,523,259.0,"[[0, 62, 86], [1, 10, 6], [2, 17, 24], [3, 21, 26], [4, 34, 33], [5, 21, 12], [6, 22, 20], [7, 15, 30], [8, 14, 12], [9, 22, 10], [10, 21, 24]]",172,128,80,92,98.8314,365.7798,107.0688,892.69,0.5581,0,0.3594,0.8696,0.725,0.5,0.413,0.3947,0.6814,0.3767,0.2667,0.3067,0.4267,0.5,0,0.3333,1.0,0.7143,0.2,0.3333,0.3333,0.9,0.4545,0.3182,0.4091,0.2727,0.3,0.8148,0,0.3043,0.8571,0.84,0.619,0.5,1.0,0.8387,0.62,0.5,0.04,0.46,0.4483,0.5909,0.1591,0.25,0.55,0.5,0.65,1493,0.1086,0.1586,0.0409,0.2296,1483,0.16,0.0481,0.0236,0.0203,0.7199,0.7171,106.732,0.6585,0.474,92.5083,89.1793,Luck adjusted,PREPROCESSING_WARNING,-1.341,-2.047,Luck adjusted,PREPROCESSING_WARNING,-0.9617,-1.4679,Luck adjusted,PREPROCESSING_WARNING,4278638,1,6-6,Sr,G,"Allen, TX",-0.4702,-0.4702,-1.8309,Adjusted from Def 3P%,-2.2025,PREPROCESSING_WARNING,-0.3238,-1.3129,-1.5795,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4702649_Men_2022_all,"Burchill, Max",Summit League,South Dakota,2022,"[[0, 0.7171, 0.1745, 0.0397], [1, 1.0276, 0.1946, 0.0442], [2, 1.0455, 0.1317, 0.0299], [3, 1.0054, 0.0124, 0.0028], [4, 0.7211, 0.131, 0.0298], [5, 0.9174, 0.083, 0.0189], [6, 0.7597, 0.0933, 0.0212], [7, 0.939, 0.0507, 0.0115], [13, 1.7266, 0.029, 0.0066], [14, 1.59, 0.0997, 0.0227]]","[0.015, 0.5188, 0.4469, 0.0193, 0]",383,CG,MaBurchill,"[0.3031, 0.556, 0.1284, 0.0125, 0]",689,629,722,671,628,709,161,166,329,174,172,336,105.0,"[[0, 27, 32], [1, 15, 12], [2, 10, 6], [3, 3, 3], [4, 17, 21], [5, 9, 12], [6, 3, 3], [7, 5, 9], [8, 9, 10], [9, 7, 6]]",71,37,38,33,103.3752,135.1131,107.568,558.305,0.4789,0,0.4324,0.875,0.5263,0.55,0.4242,0.1429,0.84,0.2315,0.3519,0.3056,0.3426,1.0,0,0.0,0.0,1.0,0.3333,1.0,0.0,1.0,0.5,0.75,0.25,0.0,0.75,0.8,0,0.6667,0.75,0.7778,0.4286,1.0,0.0,1.0,0.25,0.5625,0.0625,0.375,0.6667,0.3261,0.1522,0.5217,0.537,1.0,0.875,933,0.1523,0.222,0.0349,0.1499,944,0.1127,0.0497,0.0212,0.0022,0.4854,0.4917,107.9542,-1.3901,-0.6748,105.4273,105.9263,Luck adjusted,PREPROCESSING_WARNING,0.4161,0.5173,Luck adjusted,PREPROCESSING_WARNING,0.2046,0.2543,Luck adjusted,PREPROCESSING_WARNING,4702649,3,6-4,Jr,G,"Sioux Falls, SD",0.2519,0.2519,-1.0987,Adjusted from Def 3P%,-0.8824,PREPROCESSING_WARNING,0.1157,-0.5402,-0.4338,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4712280_Men_2022_all,"Schumacher, Alex",Western Athletic Conference,Seattle U,2022,"[[0, 0.7414, 0.3365, 0.1133], [1, 0.895, 0.1541, 0.0519], [2, 0.8905, 0.0632, 0.0213], [3, 0.7683, 0.0855, 0.0288], [4, 0.6375, 0.0532, 0.0179], [5, 0.9911, 0.0333, 0.0112], [6, 1.268, 0.0224, 0.0076], [7, 1.0446, 0.0674, 0.0227], [9, 0.5726, 0.0089, 0.003], [13, 0.9249, 0.0473, 0.0159], [14, 0.9872, 0.1283, 0.0432]]","[0.5348, 0.4652, 0, 0, 0]",547,CG,AlSchumacher,"[0.3112, 0.6516, 0.0362, 0.001, 0]",258,53,566,227,18,640,162,42,538,129,15,648,332.0,"[[0, 122, 120], [1, 17, 8], [2, 36, 18], [3, 5, 6], [4, 26, 12], [5, 37, 33], [6, 40, 30], [7, 4, 3], [8, 4, 2], [9, 31, 24], [10, 10, 8]]",220,112,151,69,106.2328,403.6357,104.4958,930.985,0.4091,0,0.25,0.5,0.4503,0.0588,0.3188,0.0,0.7405,0.3946,0.4548,0.2078,0.3373,0.4167,0,0.2222,1.0,0.3333,0.0,0.6667,0.0,0.7778,0.4286,0.4286,0.1429,0.4286,0.5714,0.4872,0,0.0,0.0,0.5143,0.0556,0.25,0.0,0.7632,0.76,0.7,0.08,0.22,0.5789,0.4,0.075,0.525,0.3976,0.381,0.38,1610,0.1798,0.1858,0.0231,0.2515,1600,0.1096,0.028,0.0238,0.0034,0.7733,0.7696,94.7844,-0.6569,-0.508,98.033,98.4122,Luck adjusted,PREPROCESSING_WARNING,-1.6178,-1.543,Luck adjusted,PREPROCESSING_WARNING,-1.2451,-1.1875,Luck adjusted,PREPROCESSING_WARNING,4712280,0,6-3,Jr,G,"Vancouver, WA",-0.7091,-0.7091,-2.0563,Adjusted from Def 3P%,-2.2758,PREPROCESSING_WARNING,-0.5071,-1.5825,-1.7514,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4897135_Men_2022_all,"Wilson, Shemar",Western Athletic Conference,UT Arlington,2022,"[[2, 0, 0.0008, 0], [3, 0, 0.0013, 0], [5, 0.9561, 0.0164, 0.0041], [7, 0.948, 0.0006, 0], [8, 1.0773, 0.3341, 0.0843], [9, 0.7581, 0.2974, 0.075], [10, 0.8163, 0.0792, 0.02], [11, 1.1037, 0.011, 0.0028], [12, 0.7521, 0.0091, 0.0023], [13, 1.3683, 0.1388, 0.035], [14, 1.4156, 0.1113, 0.0281]]","[0, 0, 0, 0, 1]",406,C,ShWilson,"[0, 0, 0.0057, 0.0453, 0.9491]",33,119,58,88,160,152,163,548,123,182,528,179,136.0,"[[0, 97, 126], [1, 16, 6], [2, 10, 8], [3, 4, 6], [4, 2, 3], [5, 2, 2], [6, 5, 8]]",130,6,113,17,105.4904,201.3417,102.1114,505.2333,0.5769,0,0.5,1.0,0.5929,0.6716,0.4706,1.0,0.6869,0.7279,0.8309,0.125,0.0441,0.6316,0,0.0,0.0,0.6111,0.0,1.0,1.0,0.7692,1.3684,0.9474,0.0526,0.0,0.4167,0.6364,0,0.6667,1.0,0.5556,1.0,1.0,1.0,0.7778,1.2857,0.6429,0.1429,0.2143,0.1111,0.2857,0.1429,0.5714,0.5846,0.6316,0.7143,825,0.0686,0.2036,0.1479,0.2381,813,0.199,0.0577,0.0123,0.0453,0.4315,0.4245,111.0899,2.8197,1.2167,99.993,103.3036,Luck adjusted,PREPROCESSING_WARNING,-1.0923,-0.4345,Luck adjusted,PREPROCESSING_WARNING,-0.4637,-0.1845,Luck adjusted,PREPROCESSING_WARNING,4897135,22,6-9,So,F,"Avondale, AZ",1.6262,1.6262,0.2815,Adjusted from Def 3P%,0.6176,PREPROCESSING_WARNING,0.7008,0.1195,0.2622,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4433243_Men_2022_all,"McKeithan, Corey",Metro Atlantic Athletic Conference,Rider,2022,"[[0, 0.8911, 0.1931, 0.0438], [1, 0.9843, 0.1117, 0.0254], [2, 0.6431, 0.2137, 0.0485], [4, 0.8168, 0.1445, 0.0328], [5, 0.9133, 0.0353, 0.008], [6, 0.5001, 0.0134, 0.003], [7, 1.0213, 0.0689, 0.0156], [9, 0.5751, 0.0561, 0.0127], [13, 1.6162, 0.0277, 0.0063], [14, 1.1123, 0.1356, 0.0308]]","[0.375, 0.238, 0.387, 0, 0]",271,CG,CoMckeithan,"[0.3575, 0.5979, 0.0432, 0.0014, 0]",480,54,876,440,124,743,164,148,346,205,217,352,99.0,"[[0, 15, 20], [1, 3, 4], [2, 3, 4], [3, 1, 0], [4, 11, 12], [5, 12, 10], [6, 13, 5], [7, 3, 0], [8, 3, 2], [9, 27, 20], [10, 8, 10]]",63,36,17,46,100.9624,109.6179,106.542,416.7683,0.5238,0,0.1944,1.0,0.7059,0.0833,0.4565,0.1905,0.7895,0.1919,0.1717,0.4646,0.3636,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.5,0.7273,0,0.0,0.0,0.7778,0.0,0.5,0.0,0.7778,0.5625,0.5625,0.125,0.3125,1.0,0.4375,0.25,0.3125,0.4394,1.0,0.5,664,0.1448,0.1733,0.0224,0.1637,647,0.0819,0.0465,0.0278,0.0,0.3508,0.3427,100.9767,-2.1651,-0.7595,93.2663,101.9861,Luck adjusted,PREPROCESSING_WARNING,-1.5977,0.2125,Luck adjusted,PREPROCESSING_WARNING,-0.5475,0.0728,Luck adjusted,PREPROCESSING_WARNING,4433243,3,6-2,Jr,G,"Windsor, CT",0.1419,0.1419,-1.2019,Adjusted from Def 3P%,-0.3182,PREPROCESSING_WARNING,0.0513,-0.4119,-0.1091,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
5107269_Men_2022_all,"O'Connor, Brayden",America East Conference,UMass Lowell,2022,"[[0, 1.0308, 0.236, 0.0427], [1, 1.1893, 0.1279, 0.0232], [2, 0.9839, 0.2261, 0.0409], [3, 0.8697, 0.0276, 0.005], [4, 0.7614, 0.042, 0.0076], [5, 1.1725, 0.0144, 0.0026], [6, 1.3765, 0.057, 0.0103], [7, 1.1709, 0.0666, 0.0121], [9, 0.8502, 0.0153, 0.0028], [13, 0.8333, 0.048, 0.0087], [14, 1.3813, 0.139, 0.0252]]","[0, 0.2283, 0.7496, 0.0221, 0]",233,WG,BrO'connor,"[0.0187, 0.5299, 0.3787, 0.0726, 0]",531,610,549,453,536,493,165,351,203,239,390,286,70.0,"[[0, 15, 20], [1, 2, 2], [2, 11, 16], [3, 8, 6], [4, 10, 9], [5, 2, 0], [6, 12, 18], [7, 2, 0], [8, 4, 4], [9, 2, 0], [10, 2, 2]]",36,34,27,9,99.6993,83.75,108.6642,338.7883,0.6111,0,0.3235,0.9091,0.7037,0.3684,0.3333,0.6667,0.7667,0.4286,0.3857,0.1286,0.4857,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.7,0,0.5,1.0,0.7778,0.5714,0.0,0.0,0.8,0.4167,0.75,0.0833,0.1667,0.375,0.4375,0.0625,0.5,0.55,0.4,0.7083,587,0.0792,0.1672,0.031,0.1437,592,0.123,0.0189,0.0101,0.0236,0.2666,0.2684,114.2534,-0.5495,-0.1465,101.4709,100.2305,Luck adjusted,,0.3724,0.1117,Luck adjusted,,0.0999,0.03,Luck adjusted,,5107269,1,6-4,Fr,G,"Ottawa, Canada",1.0098,1.0098,-0.3328,Adjusted from Def 3P%,-0.3242,,0.2694,-0.0893,-0.087,Adjusted from Def 3P%,,Low,Men
5107858_Men_2022_all,"Wisne, Brock",Big Sky Conference,Northern Colo.,2022,"[[0, 0.8369, 0.0437, 0.0072], [1, 1.0464, 0.0191, 0.0032], [2, 0.4954, 0.0072, 0], [3, 0, 0.003, 0], [4, 0.857, 0.0168, 0.0028], [5, 1.1416, 0.0139, 0.0023], [6, 1.2089, 0.0662, 0.011], [7, 1.1861, 0.0012, 0], [8, 1.2138, 0.2633, 0.0436], [9, 0.8502, 0.2285, 0.0378], [10, 0.9941, 0.0924, 0.0153], [11, 0.9054, 0.0157, 0.0026], [12, 0.6648, 0.0058, 0], [13, 1.0785, 0.1266, 0.021], [14, 1.7204, 0.0966, 0.016]]","[0, 0, 0, 0.0011, 0.9989]",333,PF/C,BrWisne,"[0.0001, 0.005, 0.2663, 0.2416, 0.487]",372,1091,196,373,964,261,166,785,58,213,721,159,112.0,"[[0, 73, 108], [1, 15, 12], [2, 18, 20], [3, 2, 0], [4, 1, 0], [5, 1, 3], [6, 1, 0], [7, 1, 0]]",108,4,91,17,105.4058,135.2905,106.3474,528.3283,0.6481,0,0.25,1.0,0.6923,0.619,0.4118,0.7143,0.6538,0.2321,0.8125,0.1518,0.0357,0.5,0,0.0,0.0,0.6154,0.0,0.0,0.0,0.7143,0.4375,0.8125,0.1875,0.0,0.375,1.0,0,0.0,0.0,1.0,0.6,1.0,0.0,0.5556,0.8182,0.9091,0.0909,0.0,0.0909,0.1667,0.0833,0.75,0.6384,0.5,1.0,899,0.0408,0.17,0.1098,0.1497,903,0.1519,0.0814,0.0255,0.0077,0.4197,0.4218,121.7294,1.5433,0.6477,112.8811,109.0621,Luck adjusted,PREPROCESSING_WARNING,1.4865,0.7271,Luck adjusted,PREPROCESSING_WARNING,0.6269,0.3067,Luck adjusted,PREPROCESSING_WARNING,5107858,14,6-9,Fr,F,"Thornton, CO",2.2562,2.2562,0.9244,Adjusted from Def 3P%,0.6754,PREPROCESSING_WARNING,0.8328,0.3899,0.2849,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4898267_Men_2022_all,"McCollum, Javian",Metro Atlantic Athletic Conference,Siena,2022,"[[0, 0.837, 0.2637, 0.106], [1, 1.0015, 0.1294, 0.052], [2, 0.9415, 0.0792, 0.0319], [3, 0.8989, 0.1173, 0.0472], [4, 0.7425, 0.1037, 0.0417], [5, 0.8553, 0.0579, 0.0233], [6, 1.6497, 0.015, 0.006], [7, 0.855, 0.0616, 0.0248], [9, 0.7286, 0.0358, 0.0144], [13, 1.9144, 0.0303, 0.0122], [14, 1.2833, 0.106, 0.0426]]","[0.9986, 0.0014, 0, 0, 0]",509,s-PG,JaMccollum,"[0.8412, 0.1574, 0.0014, 0, 0]",98,427,76,79,419,77,167,537,126,145,570,129,316.0,"[[0, 55, 68], [1, 21, 22], [2, 11, 10], [3, 9, 12], [4, 49, 59], [5, 47, 42], [6, 37, 36], [7, 7, 9], [8, 8, 8], [9, 62, 48], [10, 10, 10]]",170,146,64,106,101.6732,398.2167,106.2321,832.485,0.4941,0,0.3562,0.4423,0.5625,0.0833,0.4528,0.1458,0.886,0.3608,0.2025,0.3354,0.462,0.3333,0,0.7143,0.8,0.5,0.0,0.0,0.0,1.0,0.3529,0.1176,0.0588,0.8235,0.2727,0.6667,0,0.3125,0.2,0.7143,0.2,0.6154,0.0,0.9231,0.6047,0.3256,0.3023,0.3721,1.087,0.4057,0.217,0.3774,0.5127,0.9412,0.593,1399,0.2834,0.2109,0.0162,0.2858,1379,0.0657,0.0249,0.0218,0.0097,0.6562,0.6456,108.9272,2.6488,1.7381,101.4173,103.0708,Luck adjusted,PREPROCESSING_WARNING,-0.0527,0.2881,Luck adjusted,PREPROCESSING_WARNING,-0.034,0.186,Luck adjusted,PREPROCESSING_WARNING,4898267,2,6-2,So,G,"Fort Myers, FL",1.5957,1.5957,0.2684,Adjusted from Def 3P%,0.3303,PREPROCESSING_WARNING,1.043,0.1733,0.2132,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4431953_Men_2022_all,"Foster, Marcus",Southern Conference,Furman,2022,"[[0, 0.9091, 0.2098, 0.0422], [1, 0.9905, 0.0509, 0.0103], [2, 1.0123, 0.3226, 0.0649], [3, 0.8881, 0.0175, 0.0035], [4, 0.6005, 0.0354, 0.0071], [5, 1.176, 0.0317, 0.0064], [6, 1.212, 0.0633, 0.0127], [7, 1.0729, 0.0507, 0.0102], [9, 0.9645, 0.0025, 0], [13, 1.2526, 0.0621, 0.0125], [14, 1.1819, 0.1535, 0.0309]]","[0.0024, 0.1063, 0.8312, 0.0601, 0]",527,WG,MaFoster,"[0.013, 0.3576, 0.467, 0.1623, 0]",529,640,528,580,741,555,168,312,218,135,250,190,270.0,"[[0, 56, 58], [1, 23, 26], [2, 19, 14], [3, 8, 9], [4, 50, 54], [5, 46, 60], [6, 52, 53], [7, 8, 3], [8, 3, 0], [9, 5, 4]]",107,163,76,31,104.2623,284.0952,106.9359,984.735,0.486,0,0.362,0.9661,0.5658,0.4651,0.2903,0.2222,0.8167,0.2222,0.2815,0.1148,0.6037,0.4286,0,0.5,1.0,0.6,0.3333,0.0,0.0,0.5,0.0952,0.2381,0.0952,0.6667,0.3,0.65,0,0.3333,1.0,0.6471,0.7273,0.6667,0.5,0.9091,0.25,0.3864,0.0682,0.5455,0.619,0.4615,0.0513,0.4872,0.5204,0.6429,0.5682,1665,0.0703,0.1232,0.0473,0.1679,1677,0.1488,0.0317,0.0197,0.011,0.7354,0.7391,109.5192,-0.4385,-0.3225,106.4782,101.4857,Luck adjusted,PREPROCESSING_WARNING,0.4455,-0.5582,Luck adjusted,PREPROCESSING_WARNING,0.3292,-0.4125,Luck adjusted,PREPROCESSING_WARNING,4431953,5,6-5,Jr,G,"Atlanta, GA",0.8697,0.8697,-0.4474,Adjusted from Def 3P%,-0.7387,PREPROCESSING_WARNING,0.6439,-0.3306,-0.546,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4396697_Men_2022_all,"Davis, Tyreese",Big Sky Conference,Eastern Wash.,2022,"[[0, 0.8706, 0.3027, 0.088], [1, 1.0351, 0.1553, 0.0451], [2, 1.2585, 0.0973, 0.0283], [3, 1.1847, 0.0205, 0.006], [4, 0.8903, 0.0398, 0.0116], [5, 1.1727, 0.0898, 0.0261], [6, 1.3351, 0.0331, 0.0096], [7, 1.0538, 0.0982, 0.0285], [9, 0.7617, 0.0105, 0.0031], [13, 1.2579, 0.0483, 0.0141], [14, 1.2039, 0.1044, 0.0303]]","[0.8851, 0.1142, 0.0007, 0, 0]",482,CG,TyDavis,"[0.2477, 0.6057, 0.1291, 0.0175, 0]",178,554,153,167,583,145,169,797,62,150,887,66,209.0,"[[0, 86, 100], [1, 8, 12], [2, 27, 28], [3, 9, 9], [4, 18, 21], [5, 20, 21], [6, 21, 30], [7, 5, 9], [8, 4, 6], [9, 10, 8], [10, 1, 0]]",138,71,111,27,104.8473,287.9468,105.6615,874.475,0.558,0,0.4225,0.8,0.5766,0.1719,0.4815,0.1538,0.7976,0.4019,0.5311,0.1292,0.3397,0.6429,0,0.4,1.0,0.6154,0.0,1.0,0.0,0.6667,0.3158,0.6842,0.0526,0.2632,0.2727,0.6875,0,0.3333,0.5,0.6667,0.5,1.0,0.0,0.7,0.7143,0.5357,0.0357,0.4286,1.4667,0.4904,0.0673,0.4423,0.5837,0.6316,0.6071,1497,0.2101,0.25,0.038,0.2077,1497,0.1275,0.0238,0.0154,0.0068,0.6677,0.668,114.173,1.8802,1.2554,106.0304,107.049,Luck adjusted,PREPROCESSING_WARNING,0.2365,0.4401,Luck adjusted,PREPROCESSING_WARNING,0.158,0.294,Luck adjusted,PREPROCESSING_WARNING,4396697,1,6-6,Jr,G,"Kansas City, MO",2.2378,2.2378,0.9646,Adjusted from Def 3P%,0.93,PREPROCESSING_WARNING,1.4857,0.6444,0.6212,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
