_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4396810_Men_2018_all,"Honor, Nick",Atlantic 10 Conference,Fordham,2018,"[[0, 0.7971, 0.2663, 0.0874], [1, 0.9203, 0.1568, 0.0515], [2, 0.9573, 0.0897, 0.0295], [3, 0.8449, 0.1091, 0.0358], [4, 0.6296, 0.1046, 0.0344], [5, 1.0318, 0.0162, 0.0053], [6, 0.9805, 0.0137, 0.0045], [7, 1.0093, 0.0657, 0.0216], [9, 0.9291, 0.0028, 0.0009], [13, 1.5782, 0.0257, 0.0084], [14, 1.1124, 0.1494, 0.0491]]","[1, 0, 0, 0, 0]",753,s-PG,NiHonor,"[0.6008, 0.3959, 0.0032, 0, 0]",653,785,485,683,819,473,740,751,639,788,783,705,247,194,85,162,101.9004,455.1701,105.202,1147.155,0.3968,0,0.3299,0.375,0.5294,0.0444,0.3272,0.0755,0.8118,0.1927,0.1927,0.3673,0.4399,0.6667,0,0.625,0.4,0.5,0.0,1.0,0.0,1.0,0.4545,0.1818,0.0909,0.7273,0.4286,0.5526,0,0.3469,0.1176,0.6667,0.2,0.4783,0.0909,0.7619,0.2414,0.1724,0.2644,0.5632,0.4211,0.3708,0.1011,0.5281,0.4399,0.8636,0.5345,1900,0.1773,0.112,0.0149,0.2462,1879,0.0594,0.0205,0.0133,0.0,0.9246,0.9121,100.6454,0.2408,0.2226,105.0574,105.5877,Luck adjusted,0.6463,0.7548,Luck adjusted,0.5895,0.6885,Luck adjusted,4396810,3,5-10,Fr,G,"Orlando, FL",-0.5044,-0.5044,0.4674,Adjusted from Def 3P%,0.4351,-0.477,0.4264,0.3969,Adjusted from Def 3P%,High,Men
4278525_Men_2018_all,"Riley, Cody",Pac 12 Conference,UCLA,2018,"[[0, 0.7161, 0.0703, 0.0149], [1, 1.0452, 0.0091, 0.0019], [2, 0.7743, 0.0164, 0.0035], [4, 0.8244, 0.0115, 0.0024], [5, 1.0059, 0.0567, 0.012], [6, 1.04, 0.031, 0.0066], [7, 1.1301, 0.0121, 0.0026], [8, 1.0542, 0.1143, 0.0242], [9, 0.7235, 0.3211, 0.068], [10, 1.0452, 0.0364, 0.0077], [11, 0.9678, 0.0524, 0.0111], [12, 1.0288, 0.039, 0.0083], [13, 1.0488, 0.1169, 0.0247], [14, 0.8614, 0.1128, 0.0239]]","[0, 0, 0.0084, 0.7756, 0.2161]",297,PF/C,CoRiley,"[0.0001, 0.0176, 0.3963, 0.4182, 0.1678]",706,437,740,695,526,717,741,444,792,737,501,776,113,20,89,24,109.7157,182.5631,100.4403,521.3067,0.5044,0,0.3,1.0,0.5281,0.4468,0.4167,0.5,0.5231,0.4887,0.6692,0.1805,0.1504,0.5294,0,0.0,0.0,0.5,0.0,0.6667,0.5,0.5,0.8235,0.8235,0.1765,0.0,0.2222,0.4,0,0.2,1.0,0.4444,1.0,0.0,0.0,0.5,0.8,0.6,0.0667,0.3333,0.6,0.75,0.0,0.25,0.4962,0.5294,0.3667,958,0.0746,0.2355,0.0547,0.1929,975,0.1798,0.0503,0.0082,0.0255,0.3933,0.3989,89.4739,-2.499,-0.9828,102.9113,104.6134,Luck adjusted,-1.2937,-0.9701,Luck adjusted,-0.5161,-0.387,Luck adjusted,4278525,2,6-9,Fr,F,"Kansas City, KS",-2.1802,-2.1802,-1.1965,Adjusted from Def 3P%,-1.1028,-0.8675,-0.4773,-0.4399,Adjusted from Def 3P%,High,Men
4397231_Men_2018_all,"Kopp, Miller",Big Ten Conference,Northwestern,2018,"[[0, 0.5292, 0.0798, 0.0237], [1, 0.844, 0.0501, 0.0149], [2, 0.8583, 0.1633, 0.0486], [4, 0.5412, 0.092, 0.0273], [5, 0.9283, 0.0506, 0.015], [6, 0.8043, 0.0617, 0.0184], [7, 0.8718, 0.096, 0.0285], [8, 0.8221, 0.0146, 0.0043], [9, 0.5405, 0.0706, 0.021], [10, 0.7384, 0.0256, 0.0076], [11, 0.8989, 0.0191, 0.0057], [12, 0.7789, 0.0261, 0.0078], [13, 1, 0.0535, 0.0159], [14, 1.0674, 0.1971, 0.0586]]","[0, 0.0497, 0.7358, 0.2145, 0]",247,WF,MiKopp,"[0.0272, 0.3196, 0.3823, 0.2708, 0.0001]",711,434,743,700,530,723,742,506,774,729,554,754,88,70,38,50,109.1242,172.2048,98.8726,515.28,0.4091,0,0.3286,1.0,0.6053,0.6087,0.26,0.4615,0.7,0.1266,0.2405,0.3165,0.443,0.625,0,0.2,1.0,0.6667,0.0,0.5,1.0,0.0,0.0,0.4615,0.1538,0.3846,0.1667,0.5455,0,0.32,1.0,0.7143,0.6,0.25,0.5,0.7778,0.1915,0.2979,0.1702,0.5319,0.1,0.5714,0.2286,0.2,0.4462,0.5,0.5106,825,0.144,0.2032,0.0315,0.2072,822,0.1212,0.0443,0.0158,0.0273,0.3938,0.3937,85.4933,-2.6333,-1.037,102.2966,99.3705,Luck adjusted,-1.3052,-1.8645,Luck adjusted,-0.5138,-0.734,Luck adjusted,4397231,10,6-7,Fr,F,"Houston, TX",-1.8911,-1.8911,-0.8986,Adjusted from Def 3P%,-1.3072,-0.6955,-0.3537,-0.5146,Adjusted from Def 3P%,High,Men
3149034_Men_2018_all,"Mourning, Trey",Big East Conference,Georgetown,2018,"[[0, 0.8371, 0.0528, 0.0133], [1, 0.9878, 0.0198, 0.005], [2, 0.4135, 0.0461, 0.0116], [4, 0.7956, 0.0763, 0.0192], [5, 1.1063, 0.0133, 0.0033], [6, 0.9823, 0.0675, 0.017], [7, 1.0437, 0.0403, 0.0101], [8, 1.0082, 0.0981, 0.0246], [9, 0.7954, 0.1968, 0.0494], [10, 0.9673, 0.041, 0.0103], [11, 0.457, 0.051, 0.0128], [12, 0.9109, 0.0583, 0.0146], [13, 1.1457, 0.0867, 0.0218], [14, 0.9097, 0.152, 0.0382]]","[0, 0, 0.0026, 0.8008, 0.1967]",261,S-PF,TrMourning,"[0.0001, 0.01, 0.39, 0.4302, 0.1697]",724,641,716,702,676,676,743,630,722,731,649,700,106,28,47,59,106.8492,172.6964,104.1483,448.5183,0.5,0,0.1429,1.0,0.5957,0.75,0.4237,0.76,0.619,0.4701,0.3507,0.4403,0.209,0.6364,0,0.0,0.0,0.6667,0.0,0.5,0.0,0.4706,1.5455,0.8182,0.1818,0.0,0.1429,0.5,0,0.1111,1.0,0.5714,1.0,0.4286,1.0,0.6923,0.5652,0.3043,0.3043,0.3913,0.0,0.5263,0.1579,0.2632,0.4403,0.6364,0.3696,799,0.0841,0.1853,0.0813,0.213,805,0.1462,0.047,0.0099,0.0209,0.3451,0.3474,92.1405,-2.0785,-0.7174,104.0681,103.846,Luck adjusted,-0.5429,-0.5863,Luck adjusted,-0.1886,-0.2037,Luck adjusted,3149034,33,6-9,Sr,F,"Miami, FL",-1.3217,-1.3217,-0.3184,Adjusted from Def 3P%,-0.4186,-0.4637,-0.1106,-0.1454,Adjusted from Def 3P%,High,Men
4066449_Men_2018_all,"Williams, Shawn",American Athletic Conference,East Carolina,2018,"[[0, 1.0624, 0.1028, 0.0248], [1, 0.5977, 0.0813, 0.0196], [2, 0.9747, 0.374, 0.0904], [3, 0.8482, 0.0197, 0.0048], [4, 0.9259, 0.1081, 0.0261], [5, 1.0746, 0.0179, 0.0043], [6, 1.3253, 0.0084, 0.002], [7, 0.7504, 0.0438, 0.0106], [9, 0.5744, 0.0473, 0.0114], [13, 0.25, 0.0223, 0.0054], [14, 1.0535, 0.1745, 0.0422]]","[0.1487, 0.5886, 0.2627, 0, 0]",222,WG,ShWilliams,"[0.2834, 0.6812, 0.033, 0.0024, 0]",775,822,656,815,834,721,744,551,758,774,477,809,41,81,5,36,107.5154,120.7098,100.5393,370.4017,0.4146,0,0.3457,0.9643,0.2,0.0,0.4444,0.5,0.9412,0.1393,0.041,0.2951,0.6639,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.1429,0,0.4118,1.0,0.0,0.0,0.2,1.0,0.8571,0.2917,0.0833,0.2083,0.7083,0.375,0.2857,0.3571,0.3571,0.4836,0.0,0.4792,634,0.0838,0.0994,0.0055,0.1756,638,0.0521,0.0274,0.0094,0.0064,0.7566,0.7577,97.7524,-1.3375,-1.0119,113.5404,111.0855,Luck adjusted,1.169,0.6927,Luck adjusted,0.8857,0.5248,Luck adjusted,4066449,55,6-1,So,G,"Little Rock, AR",-1.7333,-1.7333,-0.7063,Adjusted from Def 3P%,-0.3258,-1.2316,-0.5352,-0.2468,Adjusted from Def 3P%,High,Men
4396642_Men_2018_all,"Durr, Michael",American Athletic Conference,South Fla.,2018,"[[2, 0, 0.001, 0], [3, 0, 0.0001, 0], [5, 0.8238, 0.0254, 0.0042], [7, 0.9524, 0.0013, 0], [8, 0.8986, 0.2568, 0.0426], [9, 0.5941, 0.3282, 0.0545], [10, 0.8861, 0.054, 0.009], [11, 0, 0.003, 0], [12, 0.7444, 0.0363, 0.006], [13, 1.2658, 0.2192, 0.0364], [14, 1.3383, 0.0746, 0.0124]]","[0, 0, 0, 0, 1]",407,C,MiDurr,"[0, 0, 0.0001, 0.0008, 0.9991]",649,158,750,650,204,775,745,327,810,754,348,815,149,1,105,44,105.6747,213.5816,103.5938,803.7183,0.5101,0,0.0,0.0,0.5905,0.5484,0.3182,0.4286,0.549,0.68,0.7,0.2933,0.0067,0.641,0,0.0,0.0,0.6667,0.0417,0.3333,0.0,0.6333,0.7692,0.9231,0.0769,0.0,0.08,1.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.6154,2.6,0.8,0.2,0.0,0.6,0.4615,0.0,0.5385,0.5067,0.641,1.0,1370,0.0333,0.2341,0.1067,0.1639,1362,0.2203,0.0524,0.0081,0.062,0.5235,0.5236,95.5573,-2.7095,-1.4184,93.6075,93.2158,Luck adjusted,-2.382,-2.4594,Luck adjusted,-1.2473,-1.2878,Luck adjusted,4396642,4,7-0,Fr,F,"Atlanta, GA",-2.6786,-2.6786,-1.649,Adjusted from Def 3P%,-1.7467,-1.3726,-0.8635,-0.9146,Adjusted from Def 3P%,High,Men
4278366_Men_2018_all,"Brookins, Miles",Atlantic 10 Conference,La Salle,2018,"[[2, 0, 0.004, 0], [3, 0, 0.0217, 0.0042], [5, 0.8672, 0.0344, 0.0067], [7, 0.931, 0.0064, 0], [8, 1.262, 0.1788, 0.0348], [9, 0.7342, 0.4315, 0.0839], [10, 0.7445, 0.1069, 0.0208], [11, 0.4972, 0.0327, 0.0064], [12, 0.925, 0.0493, 0.0096], [13, 1.5211, 0.0963, 0.0187], [14, 1.4286, 0.038, 0.0074]]","[0, 0, 0, 0.6057, 0.3943]",306,C,MiBrookins,"[0, 0.0012, 0.0495, 0.0969, 0.8524]",748,794,651,740,784,632,746,792,537,740,782,540,92,12,52,40,105.1951,134.7972,103.8061,487.9283,0.5543,0,0.1667,1.0,0.6923,0.5278,0.375,0.4,0.8649,0.3558,0.5,0.3846,0.1154,0.7,0,0.0,0.0,0.6667,0.0,1.0,0.0,1.0,1.0,0.9,0.1,0.0,0.0,0.75,0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1667,0.5,0.3333,0.25,0.4167,0.25,0.3333,0.5192,0.7,0.75,819,0.0496,0.2448,0.0788,0.1653,819,0.1114,0.0684,0.0098,0.0421,0.3937,0.3917,102.6195,-1.2832,-0.5053,108.8448,109.2787,Luck adjusted,0.7237,0.8098,Luck adjusted,0.2835,0.3172,Luck adjusted,4278366,04,6-9,So,C,"Cypress, CA",0.0503,0.0503,1.0835,Adjusted from Def 3P%,1.1811,0.025,0.4244,0.4626,Adjusted from Def 3P%,High,Men
4395686_Men_2018_all,"Mucius, Isaiah",Atlantic Coast Conference,Wake Forest,2018,"[[0, 0.63, 0.1826, 0.0442], [1, 0.8908, 0.0871, 0.0211], [2, 0.7011, 0.1639, 0.0397], [3, 0.5626, 0.0162, 0.0039], [4, 0.5664, 0.0855, 0.0207], [5, 1.068, 0.0129, 0.0031], [6, 0.9782, 0.0244, 0.0059], [7, 0.8541, 0.0242, 0.0059], [8, 1.0453, 0.0074, 0.0018], [9, 0.6197, 0.0734, 0.0178], [10, 0.8505, 0.0268, 0.0065], [11, 0.7236, 0.0361, 0.0087], [12, 0.8127, 0.0069, 0.0017], [13, 1.0736, 0.1107, 0.0268], [14, 0.794, 0.142, 0.0344]]","[0, 0, 0.3554, 0.6357, 0.0088]",485,WF,IsMucius,"[0.0012, 0.0904, 0.5994, 0.3088, 0.0002]",791,767,767,806,770,794,747,654,714,756,651,740,131,79,58,73,109.1066,224.4,99.8531,656.2583,0.3588,0,0.2278,0.9444,0.5172,0.3,0.2329,0.2941,0.6029,0.3238,0.2762,0.3476,0.3762,0.5926,0,0.0,0.0,0.7368,0.1429,0.25,0.0,0.5714,0.2333,0.6333,0.2667,0.1,0.0,0.381,0,0.1818,1.0,0.5714,0.625,0.0,0.0,0.5,0.5,0.4375,0.2188,0.3438,0.3,0.2609,0.1739,0.5652,0.3524,0.5333,0.3438,1131,0.0742,0.1292,0.0581,0.1984,1145,0.1297,0.022,0.0105,0.0123,0.5307,0.5368,86.0581,-2.9323,-1.5563,110.6734,110.3685,Luck adjusted,0.2995,0.2412,Luck adjusted,0.1608,0.1295,Luck adjusted,4395686,1,6-8,Fr,F,"East Patchogue, NY",-1.2593,-1.2593,-0.2046,Adjusted from Def 3P%,-0.1667,-0.6319,-0.1099,-0.0895,Adjusted from Def 3P%,High,Men
4278495_Men_2018_all,"Jack, Maceo",Atlantic 10 Conference,George Washington,2018,"[[0, 0.9063, 0.194, 0.0511], [1, 0.9173, 0.0687, 0.0181], [2, 1.0876, 0.2943, 0.0775], [3, 0.9543, 0.0335, 0.0088], [4, 0.7573, 0.0829, 0.0218], [5, 1.1254, 0.0125, 0.0033], [6, 1.2353, 0.0439, 0.0116], [7, 0.6507, 0.0241, 0.0063], [9, 0.7419, 0.02, 0.0053], [13, 0.9032, 0.0827, 0.0218], [14, 1.0421, 0.1434, 0.0377]]","[0, 0.0767, 0.8855, 0.0364, 0.0013]",466,WG,MaJack,"[0.0171, 0.4628, 0.3922, 0.128, 0]",671,775,554,697,781,570,748,786,564,781,806,576,137,186,92,45,103.4094,343.6405,103.5015,942.4083,0.4745,0,0.3441,0.9219,0.5435,0.36,0.3333,0.2,0.875,0.1981,0.2848,0.1393,0.5759,0.5,0,0.0909,1.0,0.5,0.1429,0.5,0.0,0.9,0.3226,0.4516,0.1935,0.3548,0.0,0.5652,0,0.2857,1.0,0.65,0.6154,0.0,0.0,0.7692,0.2549,0.3922,0.0588,0.549,0.0476,0.2069,0.4138,0.3793,0.4985,0.371,0.4902,1584,0.0706,0.1106,0.0298,0.2049,1582,0.1256,0.0208,0.0101,0.0126,0.71,0.711,101.3931,-0.3007,-0.2135,105.2249,107.0997,Luck adjusted,0.3662,0.7444,Luck adjusted,0.2604,0.5293,Luck adjusted,4278495,14,6-5,So,G,"Williamsville, NY",-0.1229,-0.1229,0.9342,Adjusted from Def 3P%,1.42,-0.079,0.6642,1.0096,Adjusted from Def 3P%,High,Men
4397111_Men_2018_all,"Wills, Bryce",Pac 12 Conference,Stanford,2018,"[[0, 0.5915, 0.2834, 0.0697], [1, 0.8928, 0.1969, 0.0485], [2, 0.5489, 0.0576, 0.0142], [3, 0.4696, 0.0168, 0.0041], [4, 0.588, 0.0466, 0.0115], [5, 0.9842, 0.0222, 0.0055], [6, 0.9243, 0.057, 0.014], [7, 0.8904, 0.1049, 0.0258], [9, 0.6605, 0.0086, 0.0021], [13, 1.1927, 0.0287, 0.0071], [14, 1.145, 0.1773, 0.0436]]","[0.435, 0.565, 0, 0, 0]",434,CG,BrWills,"[0.1762, 0.6765, 0.1389, 0.0083, 0.0001]",741,273,788,775,248,824,749,133,829,763,146,829,125,30,97,28,107.4837,227.7394,102.2201,753.93,0.464,0,0.2667,0.875,0.5052,0.2653,0.3214,0.0,0.5556,0.4645,0.6258,0.1806,0.1935,0.5714,0,1.0,1.0,0.6667,0.0,0.0,0.0,0.25,0.5,0.75,0.125,0.125,0.2,0.5278,0,0.6667,1.0,0.5294,0.2778,0.5,0.0,0.6333,0.7692,0.8718,0.0513,0.0769,0.619,0.4,0.0667,0.5333,0.4516,0.6875,0.5641,1334,0.1519,0.2854,0.0343,0.1786,1346,0.1145,0.0291,0.0215,0.02,0.6036,0.6074,87.5036,-3.6582,-2.2082,98.0486,98.2475,Luck adjusted,-1.8311,-1.7925,Luck adjusted,-1.1122,-1.0888,Luck adjusted,4397111,02,-,Fr,G,"White Plains, NY",-3.7408,-3.7408,-2.6625,Adjusted from Def 3P%,-2.6282,-2.1778,-1.6172,-1.5964,Adjusted from Def 3P%,High,Men
4066359_Men_2018_all,"Jones, Curtis",Big 12 Conference,Oklahoma St.,2018,"[[0, 0.6248, 0.1743, 0.0464], [1, 1.1706, 0.0634, 0.0168], [2, 0.9899, 0.2594, 0.069], [3, 0.8514, 0.0822, 0.0219], [4, 0.6727, 0.0532, 0.0141], [5, 0.9248, 0.0261, 0.0069], [6, 0.9079, 0.0163, 0.0043], [7, 1.0507, 0.0569, 0.0151], [9, 0.8508, 0.0068, 0.0018], [13, 0.8443, 0.0737, 0.0196], [14, 0.9953, 0.1876, 0.0499]]","[0, 0, 0.669, 0.3298, 0.0012]",312,WG,CuJones,"[0.0429, 0.6677, 0.2523, 0.0371, 0]",665,776,533,660,768,531,750,823,442,739,809,466,75,117,40,35,110.5661,186.6936,95.698,503.1783,0.36,0,0.3248,0.7632,0.425,0.4118,0.2857,0.1,0.5926,0.1406,0.2083,0.1823,0.6094,0.375,0,0.3,1.0,0.5,0.3333,0.0,0.0,0.5,0.1111,0.3333,0.1111,0.5556,0.1667,0.5,0,0.3182,0.5714,0.5714,0.625,0.0,0.0,0.5455,0.2895,0.3684,0.0526,0.5789,0.3333,0.4783,0.0435,0.4783,0.4375,0.4167,0.4868,850,0.0943,0.075,0.024,0.2139,840,0.1401,0.0192,0.0119,0.0,0.4042,0.3977,93.3126,-0.1404,-0.0567,112.688,114.8304,Luck adjusted,0.4003,0.8045,Luck adjusted,0.1592,0.32,Luck adjusted,4066359,1,6-4,Jr,G,"Richmond, VA",0.7389,0.7389,1.8188,Adjusted from Def 3P%,1.9833,0.3252,0.7234,0.7888,Adjusted from Def 3P%,High,Men
4397722_Men_2018_all,"Fotu, Dan",West Coast Conference,Saint Mary's (CA),2018,"[[0, 0.6497, 0.1697, 0.0222], [1, 1.029, 0.1311, 0.0171], [2, 1.1521, 0.2588, 0.0338], [4, 0.6061, 0.0212, 0.0028], [5, 1.0786, 0.0357, 0.0047], [6, 0.9428, 0.0394, 0.0052], [7, 0.999, 0.037, 0.0048], [8, 1.0201, 0.0105, 0.0014], [9, 0.6277, 0.0467, 0.0061], [10, 1.0239, 0.0347, 0.0045], [11, 1.1806, 0.0529, 0.0069], [12, 0.8692, 0.0065, 0], [13, 1.0702, 0.0599, 0.0078], [14, 1.0879, 0.0958, 0.0125]]","[0, 0, 0.6482, 0.3475, 0.0043]",327,WF,DaFotu,"[0.0036, 0.18, 0.5077, 0.3087, 0]",774,670,759,766,681,745,751,628,735,751,638,731,27,45,23,4,106.8609,77.85,102.7854,491.265,0.4074,0,0.4,1.0,0.4348,0.2,0.25,1.0,0.6875,0.2222,0.3194,0.0556,0.625,0.75,0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.1667,0.6667,0.0,0.3333,0.0,0.0,0,0.4286,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.125,0.0,0.875,0.3333,0.3846,0.0,0.6154,0.5278,0.5,0.5625,821,0.0451,0.2055,0.038,0.0997,834,0.1602,0.0327,0.0096,0.0064,0.4119,0.4151,103.7272,-2.8619,-1.1789,104.7519,103.1158,Luck adjusted,-0.4117,-0.7311,Luck adjusted,-0.1709,-0.3035,Luck adjusted,4397722,42,6-7,Fr,F,"Auckland, New Zealand",-1.4309,-1.4309,-0.3427,Adjusted from Def 3P%,-0.5398,-0.6036,-0.1423,-0.2241,Adjusted from Def 3P%,High,Men
3148927_Men_2018_all,"Fleming, Isaac",American Athletic Conference,East Carolina,2018,"[[0, 0.8093, 0.3209, 0.0983], [1, 0.8503, 0.1511, 0.0463], [2, 0.2336, 0.0812, 0.0249], [4, 0.701, 0.0603, 0.0185], [5, 1.0519, 0.0213, 0.0065], [6, 1.1219, 0.022, 0.0067], [7, 0.9332, 0.1192, 0.0365], [9, 0.5262, 0.0741, 0.0227], [13, 1.6244, 0.0467, 0.0143], [14, 1.0092, 0.1033, 0.0317]]","[1, 0, 0, 0, 0]",209,s-PG,IsFleming,"[0.6492, 0.3293, 0.0208, 0.0007, 0]",595,697,506,579,675,503,752,712,696,777,727,734,77,16,54,23,106.7779,116.3545,99.9765,343.8333,0.5455,0,0.0625,1.0,0.5926,0.0625,0.4348,0.2,0.5714,0.3011,0.5806,0.2473,0.172,0.7143,0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.8571,0.4286,0.5714,0.0,0.6,0.5385,0,0.0,0.0,0.5,0.0,0.6667,0.0,0.5,0.5714,0.7143,0.2143,0.0714,1.5714,0.4651,0.2093,0.3256,0.4677,0.7143,0.5,588,0.2774,0.2149,0.0515,0.2138,588,0.113,0.0452,0.0306,0.0033,0.7017,0.6983,98.6632,0.0856,0.06,105.3814,105.2508,Luck adjusted,-0.2728,-0.2983,Luck adjusted,-0.1905,-0.2083,Luck adjusted,3148927,00,6-3,Sr,G,"Wilmington, DE",-0.9635,-0.9635,0.1466,Adjusted from Def 3P%,0.244,-0.6166,0.1024,0.1704,Adjusted from Def 3P%,High,Men
3155499_Men_2018_all,"Topalovic, Novak",Pac 12 Conference,Utah,2018,"[[5, 1.0679, 0.0227, 0.0035], [7, 1.0039, 0.0012, 0], [8, 1.0634, 0.2168, 0.0337], [9, 0.771, 0.5351, 0.0832], [10, 1.0598, 0.0573, 0.0089], [12, 0.7698, 0.0219, 0.0034], [13, 1.2121, 0.0657, 0.0102], [14, 1.0056, 0.0792, 0.0123]]","[0, 0, 0, 0, 1]",214,C,NoTopalovic,"[0, 0, 0.0004, 0.0027, 0.9969]",772,689,749,733,709,692,753,606,753,730,644,706,67,0,43,24,106.1322,92.1583,101.4685,377.25,0.4925,0,0.0,0.0,0.5581,0.5417,0.375,0.3333,0.6061,0.4925,0.6418,0.3582,0.0,0.6,0,0.0,0.0,0.75,0.0,0.0,0.0,0.6667,0.6,0.8,0.2,0.0,0.6667,0.6667,0,0.0,0.0,0.6667,1.0,0.0,0.0,0.0,0.6667,1.0,0.0,0.0,0.5,0.4286,0.0,0.5714,0.4925,0.6,0.6667,624,0.0347,0.2279,0.071,0.1497,622,0.2342,0.0506,0.0048,0.0564,0.2984,0.296,95.8434,-2.7079,-0.8081,104.5492,104.1729,Luck adjusted,-0.3111,-0.3851,Luck adjusted,-0.0921,-0.114,Luck adjusted,3155499,13,7-0,Sr,C,"Nis, Serbia",-1.5887,-1.5887,-0.4352,Adjusted from Def 3P%,-0.3784,-0.4797,-0.1288,-0.112,Adjusted from Def 3P%,High,Men
4277844_Men_2018_all,"Tucker, Jordan",Big East Conference,Butler,2018,"[[0, 0.698, 0.1709, 0.0473], [1, 1.0565, 0.0418, 0.0116], [2, 1.0832, 0.298, 0.0825], [3, 0.9829, 0.0421, 0.0117], [4, 0.5871, 0.0373, 0.0103], [5, 1.1207, 0.0221, 0.0061], [6, 1.2727, 0.0156, 0.0043], [7, 0.9647, 0.0373, 0.0103], [8, 1.4053, 0.0048, 0.0013], [9, 0.6702, 0.0551, 0.0153], [10, 1.0031, 0.0157, 0.0043], [11, 1.0966, 0.0644, 0.0178], [12, 0.9267, 0.0045, 0.0012], [13, 1.0769, 0.0449, 0.0124], [14, 1.0445, 0.1454, 0.0402]]","[0, 0.0033, 0.2107, 0.7795, 0.0066]",369,WF,JoTucker,"[0.0016, 0.108, 0.4621, 0.4283, 0]",624,724,527,624,723,527,754,805,534,749,792,534,66,135,33,33,110.5473,214.45,99.833,534.6767,0.3333,0,0.3704,0.9,0.3636,0.0833,0.303,0.1,0.8261,0.2289,0.1642,0.1642,0.6716,0.25,0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.5556,0,0.2632,0.8,0.5714,0.0,0.5,0.0,0.8,0.5357,0.25,0.0714,0.6786,0.3,0.4444,0.0556,0.5,0.4826,0.55,0.4464,916,0.0659,0.1492,0.0167,0.2282,875,0.2123,0.0384,0.0126,0.0046,0.4147,0.3974,95.9714,-0.0716,-0.0297,110.0243,111.1765,Luck adjusted,-0.0987,0.1187,Luck adjusted,-0.0392,0.0472,Luck adjusted,4277844,1,6-7,So,F,"White Plains, NY",0.0694,0.0694,1.2457,Adjusted from Def 3P%,1.3488,0.0426,0.495,0.536,Adjusted from Def 3P%,High,Men
