_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4700825_Men_2021_all,"Tipton, Garrett",ASUN Conference,Bellarmine,2021,"[[0, 0.7952, 0.1278, 0.0327], [1, 0.9703, 0.1996, 0.051], [2, 0.7483, 0.2722, 0.0695], [3, 0, 0.0017, 0], [4, 0.8024, 0.0741, 0.0189], [5, 1.0959, 0.0294, 0.0075], [6, 1.2107, 0.1002, 0.0256], [7, 0.9851, 0.0491, 0.0126], [9, 0.8165, 0.0059, 0.0015], [13, 1.3333, 0.0467, 0.0119], [14, 1.1699, 0.0931, 0.0238]]","[0.003, 0.4638, 0.5303, 0.003, 0]",276,WG,GaTipton,"[0.0788, 0.6288, 0.2295, 0.0629, 0]",1077,1223,880,923,1068,754,1017,1305,353,860,1164,355,56,55,36,20,103.2745,119.2667,104.0537,432.0033,0.5893,0,0.2727,1.0,0.6944,0.76,0.4,0.375,0.6429,0.1261,0.3243,0.1802,0.4955,0.8,0,0.3333,1.0,0.75,0.6667,1.0,1.0,0.0,0.0,0.5,0.125,0.375,0.2,0.6364,0,0.25,1.0,0.7,0.8571,0.0,0.0,1.0,0.1333,0.6667,0.0667,0.2667,0.625,0.1481,0.1111,0.7407,0.5,0.6875,0.5667,677,0.1222,0.1509,0.0363,0.1731,687,0.0778,0.0357,0.0116,0.0101,0.3691,0.3752,97.9027,-2.0138,-0.7434,114.4017,120.2896,Luck adjusted,2.2174,3.3907,Luck adjusted,0.832,1.2722,Luck adjusted,4700825.0,10.0,6-5,Sr,G,"Columbus, OH",0.107,0.0523,3.5894,Adjusted from Def 3P%,4.14,0.0395,1.3468,1.5534,Adjusted from Def 3P%,Low,Men
4279105_Men_2021_all,"Hurtado, Luis",Northeast Conference,Bryant,2021,"[[0, 0.6836, 0.2081, 0.0405], [1, 0.8411, 0.2944, 0.0573], [2, 0.8325, 0.0854, 0.0166], [3, 0, 0.0012, 0], [4, 0.7144, 0.0533, 0.0104], [5, 0.9465, 0.1157, 0.0225], [6, 1.054, 0.0332, 0.0065], [7, 1.0068, 0.0489, 0.0095], [9, 0.4681, 0.0068, 0.0013], [13, 1.3598, 0.0523, 0.0102], [14, 1.1773, 0.1007, 0.0196]]","[1, 0, 0, 0, 0]",366,s-PG,LuHurtado,"[0.5893, 0.3386, 0.0657, 0.0064, 0]",1035,977,973,1188,1083,1100,1018,895,1000,1149,1008,1114,55,32,49,6,98.0082,162.2556,106.5497,810.915,0.6545,0,0.3125,1.0,0.6531,0.1875,0.6667,0.0,0.5424,0.6782,0.5632,0.069,0.3678,0.8,0,0.0,0.0,0.8,0.0,0.0,0.0,0.7857,2.3333,0.8333,0.0,0.1667,1.75,0.7143,0,0.4,1.0,0.7143,0.2,0.0,0.0,0.5714,1.75,0.5833,0.0,0.4167,6.4286,0.4464,0.0893,0.4643,0.5862,0.6667,0.6667,1458,0.2263,0.376,0.0315,0.127,1451,0.1136,0.0285,0.0165,0.0034,0.6529,0.6521,103.9698,-2.6131,-1.7062,104.2629,102.9617,Luck adjusted,1.3134,1.0401,Luck adjusted,0.8565,0.6783,Luck adjusted,4279105.0,10.0,6-6,Sr,G,"Mérida, Venezuela",-2.1182,-2.4438,1.3661,Adjusted from Def 3P%,1.1469,-1.383,0.8909,0.7479,Adjusted from Def 3P%,Low,Men
4703167_Men_2021_all,"Leffew, Dakota",Northeast Conference,Mount St. Mary's,2021,"[[0, 0.6884, 0.1392, 0.0388], [1, 0.9813, 0.1775, 0.0494], [2, 0.7954, 0.1994, 0.0555], [4, 0.7903, 0.1051, 0.0293], [5, 0.9298, 0.0303, 0.0084], [6, 0.7487, 0.0614, 0.0171], [7, 0.8483, 0.1141, 0.0318], [9, 0.7029, 0.03, 0.0084], [13, 1, 0.0415, 0.0116], [14, 0.8491, 0.1015, 0.0283]]","[0.0146, 0.4284, 0.5507, 0.0063, 0]",542,WG,DaLeffew,"[0.0828, 0.5839, 0.2499, 0.0833, 0]",982,281,1155,1006,281,1179,1019,448,1225,1029,452,1213,87,68,37,50,100.4323,167.8417,105.6636,591.5683,0.4138,0,0.2794,1.0,0.4865,0.6111,0.36,0.3333,0.72,0.1613,0.2387,0.3226,0.4387,0.3333,0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.5,0,0.1,1.0,0.7,0.5714,0.1667,1.0,0.75,0.3077,0.3846,0.2308,0.3846,0.4444,0.4286,0.1633,0.4082,0.4161,0.5,0.3654,961,0.1684,0.2026,0.0203,0.1773,971,0.152,0.0281,0.0113,0.0156,0.5117,0.5143,88.9875,-3.9113,-2.0015,98.748,102.2548,Luck adjusted,-0.3452,0.3735,Luck adjusted,-0.1775,0.1921,Luck adjusted,4703167.0,1.0,6-4,So,G,"Hampton, GA",-3.4063,-3.5484,0.0788,Adjusted from Def 3P%,0.5032,-1.7431,0.0405,0.2588,Adjusted from Def 3P%,Low,Men
4702997_Men_2021_all,"Spear, Kahliel",Horizon League,Robert Morris,2021,"[[0, 0.8901, 0.2423, 0.0683], [1, 0.9384, 0.0659, 0.0186], [2, 0.7169, 0.0426, 0.012], [3, 0.6076, 0.0089, 0.0025], [4, 0.6925, 0.1003, 0.0283], [5, 1.0472, 0.0371, 0.0104], [6, 1.296, 0.1322, 0.0372], [7, 1.143, 0.0304, 0.0086], [8, 1.3056, 0.0324, 0.0091], [9, 0.824, 0.0823, 0.0232], [10, 0.8895, 0.0219, 0.0062], [11, 0.7592, 0.0081, 0.0023], [12, 1.0795, 0.0093, 0.0026], [13, 1.3049, 0.1, 0.0282], [14, 1.4061, 0.0863, 0.0243]]","[0, 0, 0, 0.6545, 0.3455]",458,WF,KaSpear,"[0.0001, 0.0166, 0.4026, 0.3061, 0.2745]",443,1132,224,491,1287,158,1020,1313,331,1228,1337,304,303,30,199,104,100.8617,408.3536,106.4285,1028.7267,0.571,0,0.2667,0.875,0.6834,0.4926,0.3558,0.3514,0.7193,0.3423,0.5976,0.3123,0.0901,0.6222,0,0.5,1.0,0.6279,0.0741,0.5,0.0,0.8462,0.2766,0.9149,0.0426,0.0426,0.0,0.8077,0,0.0,0.0,0.8182,0.6667,0.75,0.0,0.7143,0.5385,0.8462,0.1538,0.0,0.381,0.5102,0.1224,0.3673,0.5556,0.6277,0.8077,1720,0.1056,0.169,0.0781,0.2317,1707,0.2033,0.0267,0.0164,0.0335,0.8198,0.8152,109.6439,1.3882,1.1381,110.0354,109.7658,Luck adjusted,1.8718,1.8168,Luck adjusted,1.5259,1.481,Luck adjusted,4702997.0,2.0,6-7,Sr,F,"The Colony, TX",0.2083,0.3218,3.6936,Adjusted from Def 3P%,4.0811,0.1708,3.0109,3.3268,Adjusted from Def 3P%,Low,Men
4702513_Men_2021_all,"Coulibaly, Louth-M",Patriot League,Holy Cross,2021,"[[5, 0.9377, 0.0877, 0.0202], [7, 0.8329, 0.0048, 0], [8, 0.6766, 0.1474, 0.034], [9, 0.4309, 0.2244, 0.0518], [10, 0.8872, 0.2295, 0.0529], [12, 0.6537, 0.0346, 0.008], [13, 1.0107, 0.1949, 0.0449], [14, 1.4008, 0.0767, 0.0177]]","[0, 0, 0, 0.3376, 0.6624]",190,C,LoCoulibaly,"[0, 0.0004, 0.0353, 0.0852, 0.8791]",1097,1039,1036,895,826,858,1021,964,939,775,771,761,74,0,67,7,100.1364,95.3067,105.5368,390.73,0.4189,0,0.0,0.0,0.4478,0.4667,0.1429,0.0,0.4848,0.4459,0.9054,0.0946,0.0,0.4783,0,0.0,0.0,0.5,0.0909,0.0,0.0,0.5714,0.6087,0.9565,0.0435,0.0,0.1818,1.0,0,0.0,0.0,1.0,0.8333,0.0,0.0,0.3333,1.0,1.0,0.0,0.0,0.3333,0.4,0.16,0.44,0.4189,0.4783,1.0,625,0.1323,0.2413,0.1226,0.1698,627,0.2129,0.0435,0.0128,0.0226,0.3254,0.3269,94.7858,-2.9793,-0.9693,107.4027,107.8082,Luck adjusted,1.4934,1.5767,Luck adjusted,0.4882,0.5154,Luck adjusted,4702513.0,44.0,6-9,So,F,"Ottawa, Canada",-1.8795,-1.6818,1.6066,Adjusted from Def 3P%,1.7571,-0.6115,0.5252,0.5744,Adjusted from Def 3P%,Low,Men
4398217_Men_2021_all,"Filmore, Webster",Big South Conference,N.C. A&T,2021,"[[5, 0.8715, 0.04, 0.0055], [7, 0.7032, 0.0025, 0], [8, 0.9586, 0.2351, 0.0321], [9, 0.4541, 0.2556, 0.0348], [10, 0.8979, 0.085, 0.0116], [12, 0.2726, 0.0325, 0.0044], [13, 1.0377, 0.2599, 0.0354], [14, 1.4612, 0.0895, 0.0122]]","[0, 0, 0, 0, 1]",239,C,WeFilmore,"[0.0001, 0.0049, 0.0589, 0.0141, 0.9221]",1124,1095,1041,1013,968,947,1022,1177,661,891,1033,615,78,0,57,21,101.0326,88.5405,103.4773,462.745,0.4872,0,0.0,0.0,0.5789,0.5455,0.2381,0.0,0.5,0.2564,0.7308,0.2692,0.0,0.5185,0,0.0,0.0,0.5,0.0,0.5714,0.0,0.5,0.2963,0.7407,0.2593,0.0,0.2143,1.0,0,0.0,0.0,1.0,0.8333,0.0,0.0,0.0,0.3333,1.0,0.0,0.0,0.0,0.4444,0.1111,0.4444,0.4872,0.5185,1.0,762,0.0372,0.2146,0.1071,0.1252,776,0.0863,0.0514,0.0219,0.026,0.3912,0.3965,99.5644,-3.0094,-1.1772,109.3624,109.0129,Luck adjusted,1.6967,1.6256,Luck adjusted,0.6728,0.6446,Luck adjusted,4398217.0,25.0,6-7,Sr,F,"Charlotte, NC",-1.0591,-1.0978,2.4271,Adjusted from Def 3P%,2.6702,-0.4143,0.9624,1.0588,Adjusted from Def 3P%,Low,Men
4433229_Men_2021_all,"Munson, Kendall",West Coast Conference,Pepperdine,2021,"[[5, 0.9725, 0.0309, 0.0048], [7, 0.9572, 0.0049, 0], [8, 1.0436, 0.1836, 0.0287], [9, 0.4131, 0.2064, 0.0323], [10, 0.8792, 0.1282, 0.0201], [12, 0.6246, 0.1082, 0.0169], [13, 0.8436, 0.1103, 0.0173], [14, 1.0912, 0.2274, 0.0356]]","[0, 0, 0, 0.5665, 0.4335]",230,C,KeMunson,"[0.0001, 0.0076, 0.084, 0.0085, 0.8999]",1285,667,1304,1163,582,1220,1024,566,1183,776,528,974,63,0,43,20,104.7635,94.4726,99.6806,417.0967,0.4603,0,0.0,0.0,0.6047,0.7308,0.15,1.0,0.3784,0.5873,0.6825,0.3175,0.0,0.5,0,0.0,0.0,0.5,0.0,0.0,0.0,0.2727,1.8333,1.0,0.0,0.0,0.3333,0.5333,0,0.0,0.0,0.5333,0.75,0.0,0.0,0.7143,0.4667,1.0,0.0,0.0,0.375,0.3846,0.2308,0.3846,0.4603,0.5,0.5333,722,0.0605,0.2752,0.06,0.1359,737,0.1598,0.0513,0.0258,0.0281,0.3258,0.3318,76.5483,-6.7621,-2.2032,107.6981,103.9206,Luck adjusted,0.5765,-0.1656,Luck adjusted,0.1913,-0.0549,Luck adjusted,4433229.0,12.0,6-8,So,F,"Seattle, WA",-3.0668,-3.0753,0.4222,Adjusted from Def 3P%,0.1049,-0.9992,0.1401,0.0348,Adjusted from Def 3P%,Low,Men
4589475_Men_2021_all,"Humphrey, DaJion",Patriot League,Holy Cross,2021,"[[0, 1.0231, 0.22, 0.0424], [1, 0.9937, 0.0509, 0.0098], [2, 0.8401, 0.2814, 0.0543], [3, 0.7525, 0.1029, 0.0198], [4, 0.4301, 0.0608, 0.0117], [5, 1.0642, 0.0102, 0.002], [6, 1.435, 0.0338, 0.0065], [7, 0.8023, 0.021, 0.0041], [9, 0.6605, 0.0036, 0], [13, 0.9205, 0.0617, 0.0119], [14, 1.5798, 0.1536, 0.0296]]","[0.1447, 0.8229, 0.0324, 0, 0]",270,WG,DaHumphrey,"[0.0691, 0.7239, 0.1799, 0.0271, 0]",994,1313,590,946,1260,578,1025,1207,616,971,1127,607,49,91,36,13,99.5395,147.9567,106.8445,518.47,0.4694,0,0.3407,0.8387,0.5833,0.1905,0.1538,1.0,0.8182,0.3143,0.2571,0.0929,0.65,0.0,0,0.375,1.0,0.0,0.0,0.0,0.0,1.0,0.1818,0.1818,0.0909,0.7273,0.3333,0.7273,0,0.5714,1.0,0.8,0.25,0.0,0.0,0.7,0.4,0.4,0.04,0.56,0.25,0.3333,0.1667,0.5,0.4964,0.4091,0.8,864,0.0515,0.0946,0.0186,0.163,866,0.0713,0.038,0.0139,0.0164,0.4498,0.4515,108.9818,-0.6582,-0.296,114.0952,112.8069,Luck adjusted,3.0094,2.7431,Luck adjusted,1.3588,1.2385,Luck adjusted,4589475.0,3.0,6-4,So,G,"Detroit, MI",-0.885,-0.9551,2.6099,Adjusted from Def 3P%,2.6597,-0.398,1.1784,1.2009,Adjusted from Def 3P%,Low,Men
4279192_Men_2021_all,"Walker, Chryee",Big South Conference,Radford,2021,"[[0, 0.5388, 0.2981, 0.055], [1, 0.8432, 0.0515, 0.0095], [2, 0.474, 0.0417, 0.0077], [3, 0, 0.0123, 0.0023], [4, 0.2948, 0.0402, 0.0074], [5, 0.7875, 0.0251, 0.0046], [6, 0.8717, 0.1118, 0.0206], [7, 0.9232, 0.0184, 0.0034], [8, 0.861, 0.0274, 0.0051], [9, 0.4991, 0.0818, 0.0151], [10, 0.8529, 0.0164, 0.003], [11, 0.7083, 0.007, 0], [12, 0.6003, 0.0058, 0], [13, 1.0022, 0.1888, 0.0348], [14, 0.7821, 0.0736, 0.0136]]","[0, 0, 0.3834, 0.6078, 0.0088]",256,WF,ChWalker,"[0.0001, 0.0176, 0.5892, 0.2732, 0.1199]",1241,256,1298,1047,302,1206,1026,436,1228,768,433,1005,62,8,53,9,101.8803,93.0333,103.9423,356.1333,0.4194,0,0.125,1.0,0.4528,0.3333,0.2222,0.0,0.3889,0.2571,0.7571,0.1286,0.1143,0.5385,0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.1429,0.8571,0.0714,0.0714,0.1429,0.25,0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.4,0.8,0.0,0.2,4.0,0.4,0.1,0.5,0.3929,0.5,0.2,566,0.0565,0.3117,0.0957,0.1727,588,0.2226,0.0488,0.0204,0.0071,0.321,0.3337,74.9626,-6.5495,-2.1027,99.7752,99.7064,Luck adjusted,-0.4252,-0.4391,Luck adjusted,-0.1419,-0.1465,Luck adjusted,4279192.0,14.0,6-5,Sr,F,"Upper Marlboro, MD",-3.4636,-3.2697,0.0333,Adjusted from Def 3P%,-0.2697,-1.112,0.0111,-0.09,Adjusted from Def 3P%,Low,Men
4703139_Men_2021_all,"Childs, Chris",Northeast Conference,Bryant,2021,"[[0, 0.7855, 0.2117, 0.0476], [1, 0.7912, 0.0988, 0.0222], [2, 0.8374, 0.2889, 0.065], [4, 0.375, 0.0397, 0.0089], [5, 1.0553, 0.0212, 0.0048], [6, 0.4153, 0.0418, 0.0094], [7, 0.9147, 0.0448, 0.0101], [13, 1.7349, 0.0644, 0.0145], [14, 0.9203, 0.1888, 0.0425]]","[0.0782, 0.8286, 0.0932, 0, 0]",190,CG,ChChilds,"[0.1214, 0.7975, 0.075, 0.0061, 0]",900,785,898,657,608,680,1027,946,959,696,695,699,40,67,23,17,101.9736,115.8742,101.997,340.7967,0.4,0,0.2985,0.85,0.5652,0.0769,0.1765,0.0,0.84,0.2336,0.215,0.1589,0.6262,1.0,0,0.5,0.6667,1.0,0.0,0.0,0.0,1.0,0.625,0.25,0.0,0.75,0.2,0.7143,0,0.2222,0.5,0.8333,0.2,0.0,0.0,0.6667,0.12,0.24,0.04,0.72,0.5556,0.4667,0.0,0.5333,0.4299,0.8125,0.44,602,0.0926,0.1467,0.0122,0.1867,592,0.0735,0.0248,0.0084,0.0052,0.2696,0.2661,93.5808,-2.101,-0.5664,106.1666,112.6821,Luck adjusted,0.8462,2.1612,Luck adjusted,0.2251,0.575,Luck adjusted,4703139.0,30.0,6-2,Sr,G,"Bronx, NY",-1.962,-2.1075,1.5404,Adjusted from Def 3P%,1.9857,-0.5289,0.4099,0.5283,Adjusted from Def 3P%,Low,Men
4897563_Men_2021_all,"Marsh, Mike",ASUN Conference,Jacksonville,2021,"[[3, 1.5, 0.0063, 0.0017], [5, 0.8348, 0.0263, 0.0071], [7, 1.0823, 0.0117, 0.0032], [8, 1.1089, 0.1437, 0.0388], [9, 0.7424, 0.4166, 0.1124], [10, 1.0095, 0.1207, 0.0326], [12, 1.0137, 0.1019, 0.0275], [13, 1.0007, 0.12, 0.0324], [14, 1.194, 0.0529, 0.0143]]","[0, 0, 0, 0.3036, 0.6964]",343,C,MiMarsh,"[0, 0.0004, 0.0355, 0.0353, 0.9287]",468,555,519,487,571,527,1028,838,1039,1107,912,1098,168,2,107,61,101.5472,223.2877,107.3143,643.6433,0.5,0,0.5,0.0,0.5794,0.5,0.3607,0.5909,0.5495,0.5353,0.6294,0.3588,0.0118,0.5385,0,0.0,0.0,0.5652,0.0,0.3333,0.0,0.381,0.8077,0.8846,0.1154,0.0,0.0714,0.6667,0,0.0,0.0,0.6667,1.0,0.6667,0.0,0.5,1.1111,0.6667,0.3333,0.0,0.0,0.5,0.0714,0.4286,0.5029,0.5385,0.6667,988,0.1011,0.1881,0.122,0.2317,986,0.1524,0.0454,0.0112,0.0112,0.5899,0.5887,101.5997,-0.3368,-0.1987,103.0694,102.0397,Luck adjusted,0.3085,0.0998,Luck adjusted,0.1816,0.0588,Luck adjusted,4897563.0,12.0,6-10,So,F,"Columbia, SC",-2.2938,-2.25,1.2094,Adjusted from Def 3P%,0.8041,-1.353,0.7119,0.4733,Adjusted from Def 3P%,Low,Men
4592585_Men_2021_all,"Magnuson, Ellis",Big Sky Conference,Eastern Wash.,2021,"[[0, 0.754, 0.1128, 0.0264], [1, 0.9935, 0.2638, 0.0616], [2, 0.762, 0.1127, 0.0263], [3, 0.7122, 0.0172, 0.004], [4, 0.6916, 0.0649, 0.0152], [5, 0.9587, 0.1172, 0.0274], [6, 1.0853, 0.0302, 0.007], [7, 0.9023, 0.1638, 0.0383], [9, 0.6821, 0.034, 0.008], [13, 1, 0.0082, 0.0019], [14, 1.1429, 0.0752, 0.0176]]","[1, 0, 0, 0, 0]",316,PG,ElMagnuson,"[0.9091, 0.0892, 0.0016, 0.0001, 0]",1190,922,1188,1125,820,1121,1029,587,1171,919,559,1059,25,32,16,9,101.3213,99.65,106.448,541.635,0.52,0,0.3125,0.9,0.5625,0.4444,0.4444,0.0,0.7222,0.3158,0.2807,0.1579,0.5614,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0,0.5,1.0,0.5,0.5,0.0,0.0,0.6,0.625,0.5,0.0,0.5,4.5,0.36,0.12,0.52,0.4912,0.0,0.625,926,0.2443,0.3813,0.0175,0.1203,947,0.0716,0.0266,0.0137,0.0022,0.4106,0.4207,96.2391,-4.2853,-1.7597,106.9409,108.2757,Luck adjusted,1.1414,1.4125,Luck adjusted,0.4802,0.5943,Luck adjusted,4592585.0,55.0,6-1,So,G,"Boise, ID",-3.0196,-3.9802,0.4861,Adjusted from Def 3P%,0.5311,-1.24,0.2045,0.2234,Adjusted from Def 3P%,Low,Men
4897865_Men_2021_all,"Sampson, Trey",Southwestern Athletic Conference,Ark.-Pine Bluff,2021,"[[0, 0.8018, 0.1025, 0.0306], [1, 0.8866, 0.0446, 0.0133], [2, 0.403, 0.0497, 0.0148], [3, 0, 0.0195, 0.0058], [4, 0.8934, 0.0441, 0.0132], [5, 1.0079, 0.0458, 0.0137], [6, 0.9766, 0.0492, 0.0147], [7, 1.2154, 0.0028, 0], [8, 1.0167, 0.0769, 0.0229], [9, 0.8138, 0.2118, 0.0632], [10, 0.8863, 0.0714, 0.0213], [11, 0.4669, 0.0644, 0.0192], [12, 0.7642, 0.0041, 0], [13, 1.5926, 0.0682, 0.0203], [14, 0.8921, 0.1451, 0.0433]]","[0, 0, 0.0014, 0.2489, 0.7496]",240,S-PF,TrSampson,"[0.0023, 0.0715, 0.4462, 0.4703, 0.0098]",924,1216,641,770,1026,594,1030,1074,827,842,902,719,109,38,59,50,101.2781,182.575,99.9809,406.325,0.4771,0,0.1579,1.0,0.5254,0.5161,0.42,0.381,0.7872,0.3197,0.4014,0.3401,0.2585,0.8182,0,0.0,0.0,1.0,0.0,0.6667,0.25,0.8571,0.6364,0.4545,0.5455,0.0,0.2222,0.3571,0,0.25,1.0,0.5556,0.8,0.0,0.0,0.7,0.4545,0.4091,0.2273,0.3636,0.2857,0.4211,0.0526,0.5263,0.415,0.8182,0.3636,710,0.1124,0.1698,0.0535,0.2529,708,0.1513,0.0465,0.0198,0.0463,0.3554,0.3561,88.7326,-0.9548,-0.3393,111.9015,113.1054,Luck adjusted,2.1587,2.4033,Luck adjusted,0.7688,0.8559,Luck adjusted,4897865.0,23.0,6-7,Jr,F,"Davenport, IA",-1.5511,-1.6793,1.9603,Adjusted from Def 3P%,2.2342,-0.5512,0.6981,0.7957,Adjusted from Def 3P%,Low,Men
